archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,duplicateDetails,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,moisture,N/A,northamerica_usa_ne008,FE23_northamerica_usa_ne008,N/A,1280.0,42.63333511352539,-103.25,AshCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ne008.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Woodhouse,TRW,PIPO,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_nh002,FE23_northamerica_usa_nh002,N/A,750.0,44.21666717529297,-71.4000015258789,Gibb'sBrook,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nh002.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cook,TRW,TSCA,standardized_anomalies,CE
tree,temperature+moisture,N/A,northamerica_usa_nh005,FE23_northamerica_usa_nh005,N/A,300.0,43.79999923706055,-71.83333587646484,"RattlesnakeMountainandTownPound,Rumney",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nh005.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Clark,TRW,PIRE,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nj001,FE23_northamerica_usa_nj001,"Duplicate record details: FE23_northamerica_usa_nj002 in FE23 (Breitenmoser et al. (2014)) (REMOVED from this dataset).  Decision type: MANUAL  (decision made  Operated by Michael Neil Evans (MNE) mnevans@umd.edu  Created on 2024-12-01 131541.941071 (UTC)  Some possible duplicates left by process, run dup_decisions on the results to che). Note on decision process: choose HutchensonForestwithLongCores nj001",50.0,40.5,-74.56666564941406,HutchensonForestwithLongCores,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nj001.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cook,TRW,QUAL,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm004,FE23_northamerica_usa_nm004,N/A,2438.0,33.0,-105.66666412353516,SilverSpringsCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm004.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stokes,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm006,FE23_northamerica_usa_nm006,N/A,2316.0,32.95000076293945,-105.81666564941406,CloudcroftLow,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm006.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stokes,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm007,FE23_northamerica_usa_nm007,N/A,2332.0,33.849998474121094,-109.01667022705078,Luna,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm007.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stokes,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm010,FE23_northamerica_usa_nm010,N/A,2697.0,33.900001525878906,-108.91666412353516,LunaSanFranciscoRiverWatershed,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm010.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm011,FE23_northamerica_usa_nm011,N/A,2713.0,34.03333282470703,-108.75,FoxMountainSanFranciscoRiverWatershed,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm011.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm012,FE23_northamerica_usa_nm012,N/A,2741.0,33.53333282470703,-108.63333129882812,RainyMesaSanFranciscoRiverWatershed,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm012.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm020,FE23_northamerica_usa_nm020,N/A,2438.0,32.349998474121094,-106.55000305175781,OrganMountainsSite3,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm020.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stokes,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm021,FE23_northamerica_usa_nm021,N/A,2073.0,37.0,-107.81666564941406,DitchCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm021.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm022,FE23_northamerica_usa_nm022,N/A,2073.0,37.0,-107.81666564941406,DitchCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm022.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm023,FE23_northamerica_usa_nm023,N/A,2073.0,37.0,-107.81666564941406,DitchCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm023.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm024,FE23_northamerica_usa_nm024,Duplicate record details: FE23_northamerica_usa_nm055 in FE23 (Breitenmoser et al. (2014)) (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL except for URLs and/or geo_siteName. ,2103.0,36.68333435058594,-107.31666564941406,PueblitoCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm024.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm025,FE23_northamerica_usa_nm025,N/A,2286.0,35.599998474121094,-108.13333129882812,SatanPass,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm025.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm026,FE23_northamerica_usa_nm026,N/A,2042.0,36.349998474121094,-106.51667022705078,EchoAmphitheater,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm026.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm027,FE23_northamerica_usa_nm027,N/A,2438.0,35.233333587646484,-107.68333435058594,CanyonLobo,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm027.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm028,FE23_northamerica_usa_nm028,N/A,2347.0,35.233333587646484,-107.68333435058594,MountTaylor,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm028.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm029,FE23_northamerica_usa_nm029,N/A,2377.0,35.400001525878906,-108.51667022705078,TurkeySprings,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm029.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm030,FE23_northamerica_usa_nm030,N/A,2377.0,35.400001525878906,-108.51667022705078,TurkeySprings,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm030.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm031,FE23_northamerica_usa_nm031,N/A,2268.0,35.43333435058594,-108.53333282470703,FortWingate,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm031.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Robinson,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm032,FE23_northamerica_usa_nm032,N/A,2225.0,35.03333282470703,-108.3499984741211,ElMorro,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm032.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm033,FE23_northamerica_usa_nm033,N/A,2225.0,35.03333282470703,-108.3499984741211,ElMorro,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm033.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm034,FE23_northamerica_usa_nm034,N/A,2134.0,34.91666793823242,-107.83333587646484,Cebolleta,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm034.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm035,FE23_northamerica_usa_nm035,N/A,2195.0,34.21666717529297,-108.63333129882812,AguaFriaCreek,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm035.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm036,FE23_northamerica_usa_nm036,N/A,2103.0,34.766666412353516,-106.31666564941406,TajiqueCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm036.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm037,FE23_northamerica_usa_nm037,N/A,2103.0,34.766666412353516,-106.31666564941406,TajiqueCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm037.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm038,FE23_northamerica_usa_nm038,N/A,2164.0,35.45000076293945,-105.73332977294922,GloriettaMesa,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm038.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm039,FE23_northamerica_usa_nm039,N/A,2286.0,35.53333282470703,-105.56666564941406,RuidosaRidge,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm039.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm040,FE23_northamerica_usa_nm040,N/A,2286.0,35.53333282470703,-105.56666564941406,RuidosaRidge,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm040.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm043,FE23_northamerica_usa_nm043,N/A,2027.0,35.70000076293945,-106.63333129882812,Paliza,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm043.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm044,FE23_northamerica_usa_nm044,N/A,2164.0,35.86666488647461,-106.30000305175781,LosAlamosNewMexico,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm044.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: O'Brien,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm047,FE23_northamerica_usa_nm047,N/A,1433.0,36.81666564941406,-103.01667022705078,Kenton,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm047.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Harlan,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm048,FE23_northamerica_usa_nm048,N/A,2256.0,33.78333282470703,-107.61666870117188,BearTrapCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm048.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm050,FE23_northamerica_usa_nm050,N/A,1958.0,35.08333206176758,-106.38333129882812,TijerasCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm050.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm051,FE23_northamerica_usa_nm051,N/A,2393.0,35.58333206176758,-107.25,NedTanks,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm051.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm052,FE23_northamerica_usa_nm052,N/A,2393.0,35.58333206176758,-107.25,NedTanks,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm052.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm053,FE23_northamerica_usa_nm053,N/A,2195.0,35.900001525878906,-107.63333129882812,BurningBridgeWash,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm053.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm061,FE23_northamerica_usa_nm061,N/A,2500.0,33.25,-108.5,McKennaPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm061.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm063,FE23_northamerica_usa_nm063,N/A,2134.0,33.25,-108.5,WhiteCreek,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm063.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm111,FE23_northamerica_usa_nm111,N/A,2170.0,34.233333587646484,-105.78333282470703,GallinasMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm111.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm112,FE23_northamerica_usa_nm112,N/A,2170.0,34.233333587646484,-105.78333282470703,GallinasMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm112.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm118,FE23_northamerica_usa_nm118,N/A,2225.0,35.08333206176758,-105.6500015258789,ClinesCorner,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm118.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Stockton,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm119,FE23_northamerica_usa_nm119,N/A,1925.0,32.93333435058594,-108.01667022705078,MimbresJunction,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm119.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm500,FE23_northamerica_usa_nm500,N/A,2316.0,36.11666488647461,-105.73332977294922,ElValle,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm500.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm501,FE23_northamerica_usa_nm501,N/A,1890.0,35.78333282470703,-106.28333282470703,RitodelosFrijoles,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm501.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Dean,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm503,FE23_northamerica_usa_nm503,N/A,2073.0,36.983333587646484,-107.06666564941406,DitchCanyonB,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm503.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cleaveland,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm520,FE23_northamerica_usa_nm520,N/A,2755.0,35.96666717529297,-108.80000305175781,Crystal,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm520.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cleaveland,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm529,FE23_northamerica_usa_nm529,N/A,2755.0,35.96666717529297,-108.80000305175781,Crystal,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm529.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cleaveland,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm537,FE23_northamerica_usa_nm537,N/A,2073.0,36.68333435058594,-107.31666564941406,PueblitaCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm537.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Cleaveland,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm546,FE23_northamerica_usa_nm546,N/A,2688.0,33.54999923706055,-106.66666412353516,OscuraPeakWhiteSandsMissileRange,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm546.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grissino-Mayer,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm547,FE23_northamerica_usa_nm547,N/A,2438.0,33.25,-106.75,SalinasPeakSanAndresMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm547.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grissino-Mayer,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm548,FE23_northamerica_usa_nm548,N/A,2835.0,36.733333587646484,-105.46666717529297,CabrestoCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm548.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm549,FE23_northamerica_usa_nm549,N/A,2835.0,36.733333587646484,-105.46666717529297,CabrestoCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm549.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm550,FE23_northamerica_usa_nm550,N/A,2560.0,35.88333511352539,-106.66666412353516,FentonLake,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm550.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm551,FE23_northamerica_usa_nm551,N/A,2743.0,36.33333206176758,-105.36666870117188,GarciaPark,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm551.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm552,FE23_northamerica_usa_nm552,N/A,2896.0,36.29999923706055,-105.41666412353516,OshaMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm552.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm553,FE23_northamerica_usa_nm553,N/A,0.0,32.71666717529297,-106.36666870117188,SpringCanyonNewMexico,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm553.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm554,FE23_northamerica_usa_nm554,N/A,2713.0,36.11666488647461,-105.51667022705078,MouthofLaJunta,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm554.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm555,FE23_northamerica_usa_nm555,N/A,2438.0,35.79999923706055,-106.61666870117188,AbouselmanSpring,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm555.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm556,FE23_northamerica_usa_nm556,N/A,2515.0,35.78333282470703,-106.61666870117188,CatMesa,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm556.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm557,FE23_northamerica_usa_nm557,N/A,2469.0,36.150001525878906,-105.5999984741211,RioPueblo,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm557.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm558,FE23_northamerica_usa_nm558,N/A,2515.0,35.81666564941406,-106.56666564941406,Baca,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm558.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm559,FE23_northamerica_usa_nm559,N/A,2743.0,36.70000076293945,-105.43333435058594,ElephantRock,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm559.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm560,FE23_northamerica_usa_nm560,N/A,2894.0,36.733333587646484,-105.46666717529297,ItalianCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm560.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIFL,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm561,FE23_northamerica_usa_nm561,N/A,2499.0,33.04999923706055,-106.53333282470703,ElkCanyon,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm561.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm563,FE23_northamerica_usa_nm563,N/A,2755.0,36.66666793823242,-106.19999694824219,BurnedMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm563.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Swetnam,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm564,FE23_northamerica_usa_nm564,N/A,2225.0,34.21666717529297,-108.61666870117188,AguaFria,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm564.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm565,FE23_northamerica_usa_nm565,N/A,2651.0,33.38333511352539,-108.23332977294922,BlackMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm565.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm566,FE23_northamerica_usa_nm566,N/A,2651.0,33.38333511352539,-108.23332977294922,BlackMountain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm566.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm567,FE23_northamerica_usa_nm567,N/A,1767.0,33.21666717529297,-108.26667022705078,GilaCliffDwellings,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm567.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm568,FE23_northamerica_usa_nm568,N/A,1950.0,32.95000076293945,-108.01667022705078,MimbresJunctionRecollection,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm568.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Graybill,TRW,PIED,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm569,FE23_northamerica_usa_nm569,N/A,3120.0,36.58333206176758,-105.5,SkiValleyWheelerPeak,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm569.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PCEN,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm570,FE23_northamerica_usa_nm570,N/A,3120.0,33.33333206176758,-105.66666412353516,SierraBlancaRuidoso,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm570.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm571,FE23_northamerica_usa_nm571,N/A,3000.0,35.25,-107.5,SandiaCrest,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm571.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Briffa,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm572,FE23_northamerica_usa_nm572,N/A,2423.0,34.96666717529297,-108.0999984741211,ElMalpaisNationalMonument,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm572.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Grissino-Mayer,TRW,PSME,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm573,FE23_northamerica_usa_nm573,N/A,2250.0,32.79999923706055,-105.9000015258789,WestSideRoadSacramentoMountains,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm573.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: WilkinsonKaye,TRW,PIPO,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_nm574,FE23_northamerica_usa_nm574,N/A,2020.0,36.79999923706055,-103.98332977294922,CornayRanch,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nm574.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Woodhouse,TRW,PIPO,standardized_anomalies,CE
