# Decisions for duplicate candidate pairs. 
# Modified by Lucie Luecke (LL)
# E-Mail: lluecke@ed.ac.uk
# Modified on: 2024-11-22 13:11:42.636173 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
167,3744,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/032_pages2k_Ocean2kHR_144_iso2k_Ocean2kHR_144__167_3744.jpg,pages2k_Ocean2kHR_144,iso2k_Ocean2kHR_144,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Rabaul,Rabaul,-4.1915998458862305,-4.1915998458862305,151.97720336914062,151.97720336914062,-8.0,-8.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:6116,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt",https://www.ncdc.noaa.gov/paleo/study/6116,1867.4-1997.5,1867.4-1997.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
178,3689,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/033_pages2k_Ocean2kHR_010_ch2k_AB08MEN01538_243__178_3689.jpg,pages2k_Ocean2kHR_010,ch2k_AB08MEN01538_243,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Mentawai Islands,"Mentawai Islands, Indonesia",-0.12999999523162842,-0.12999999523162842,98.5199966430664,98.5199966430664,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/8607,https://www.ncdc.noaa.gov/paleo/study/8607,1858.3-1998.0,1858.3-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
178,3746,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/034_pages2k_Ocean2kHR_010_iso2k_Ocean2kHR_010__178_3746.jpg,pages2k_Ocean2kHR_010,iso2k_Ocean2kHR_010,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Mentawai Islands,"Mantawai Islands, West Sumatra, Indonesia",-0.12999999523162842,-0.12999999523162842,98.5199966430664,98.5199966430664,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/8607,https://www.ncdc.noaa.gov/paleo/study/8607,1858.3-1998.0,1858.3-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
179,1734,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/035_pages2k_NAm_2728_FE23_northamerica_mexico_mexi043__179_1734.jpg,pages2k_NAm_2728,FE23_northamerica_mexico_mexi043,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Cienega de Nuestra Senora de Guadalupe,CienegadeNuestraSenoradeGuadalupe,25.100000381469727,25.066667556762695,-106.30000305175781,-106.30000305175781,2000.0,2000.0,tree,tree,TRW,TRW,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi043.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi043.rwl,1675.0-1993.0,1758.0-1993.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
180,3584,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/036_pages2k_Ocean2kHR_173_ch2k_DU94URV02298_138__180_3584.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV02298_138,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1962.0-1981.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
180,3585,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/037_pages2k_Ocean2kHR_173_ch2k_DU94URV02300_139__180_3585.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV02300_139,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1962.0-1981.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
180,3789,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/038_pages2k_Ocean2kHR_173_iso2k_Ocean2kHR_173__180_3789.jpg,pages2k_Ocean2kHR_173,iso2k_Ocean2kHR_173,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Urvina Bay,"Urvina Bay, Galapagos Islands",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1607.0-1981.0,REMOVE,KEEP,MANUAL,"modern data diverges. Choose Iso2k as more recent and maybe more specific expert knowledge? But not sure why divergence, maybe check."
211,3739,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/039_pages2k_Ocean2kHR_105_iso2k_Ocean2kHR_105__211_3739.jpg,pages2k_Ocean2kHR_105,iso2k_Ocean2kHR_105,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"North East Breakers, Bermuda","North East Breakers, Bermuda",32.46699905395508,32.46699905395508,-64.69999694824219,-64.69999694824219,-12.0,-12.0,coral,coral,d18O,d18O,http://doi.pangaea.de/10.1594/PANGAEA.738188,http://doi.pangaea.de/10.1594/pangaea.738188,1825.2-1983.2,1825.2-1983.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
214,3459,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/040_pages2k_Ocean2kHR_020_ch2k_ZI04IFR0126_13__214_3459.jpg,pages2k_Ocean2kHR_020,ch2k_ZI04IFR0126_13,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Ifaty,"Ifaty Reef, Madagascar",-23.149999618530273,-23.149999618530273,43.58000183105469,43.58000183105469,-1.1,-1.1,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16438,https://www.ncdc.noaa.gov/paleo/study/1897,1659.6-1995.6,1659.6-1995.6,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
214,3736,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/041_pages2k_Ocean2kHR_020_iso2k_Ocean2kHR_020__214_3736.jpg,pages2k_Ocean2kHR_020,iso2k_Ocean2kHR_020,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Ifaty,"Ifaty Reef, SW Madagascar",-23.149999618530273,-23.149999618530273,43.58000183105469,43.58000183105469,-1.1,-1.1,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16438,https://www.ncdc.noaa.gov/paleo/study/16438,1659.6-1995.6,1659.6-1995.6,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
215,3902,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/042_pages2k_SAm_035_iso2k_SAm_035__215_3902.jpg,pages2k_SAm_035,iso2k_SAm_035,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Quelccaya Ice Cap,Quelccaya Ice Cap,-13.933300018310547,-13.933300018310547,-70.83329772949219,-70.83329772949219,5670.0,5670.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14174,https://www.ncdc.noaa.gov/paleo/study/14174,226.0-2009.0,226.0-2009.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
217,1040,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/043_pages2k_NAm_1636_FE23_northamerica_canada_cana231__217_1040.jpg,pages2k_NAm_1636,FE23_northamerica_canada_cana231,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Park Mountain,ParkMountain,50.599998474121094,50.56666564941406,-118.5999984741211,-118.56666564941406,1830.0,1830.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/5524,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana231.rwl,1477.0-1997.0,1644.0-1997.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
221,3452,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/044_pages2k_Ocean2kHR_152_ch2k_LI06RAR0112_6__221_3452.jpg,pages2k_Ocean2kHR_152,ch2k_LI06RAR0112_6,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Rarotonga,"Rarotonga, Cook Islands",-21.23780059814453,-21.23780059814453,-159.8278045654297,-159.8278045654297,-18.0,-18.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",https://www.ncdc.noaa.gov/paleo/study/6089,1906.9-1999.8,1906.9-1999.8,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
222,3586,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/045_pages2k_Ocean2kHR_166_ch2k_AS05GUA01302_140__222_3586.jpg,pages2k_Ocean2kHR_166,ch2k_AS05GUA01302_140,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Double Reef,"Double Reef, Guam",13.598199844360352,13.597999572753906,144.83590698242188,144.83599853515625,-7.8,-7.8,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1915,https://www.ncdc.noaa.gov/paleo/study/1915,1790.0-2000.2,1790.0-2000.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
226,577,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/046_pages2k_Asia_024_pages2k_Asia_022__226_577.jpg,pages2k_Asia_024,pages2k_Asia_022,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"Altai Mt., Ust Koksa Hill","Altai Mt., Ust Koksa Hill",50.150001525878906,50.150001525878906,85.37000274658203,85.37000274658203,1750.0,1750.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4707,https://www.ncdc.noaa.gov/paleo/study/4707,1581.0-1994.0,1581.0-1994.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
245,3381,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/047_pages2k_NAm_3556_FE23_northamerica_usa_wa104__245_3381.jpg,pages2k_NAm_3556,FE23_northamerica_usa_wa104,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Mount Adams Low,MountAdamsLow,46.20000076293945,46.16666793823242,-121.5,-121.5,1495.0,1495.0,tree,tree,TRW,TRW,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa104.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa104.rwl,1610.0-1992.0,1718.0-1992.0,REMOVE,KEEP,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #2.
251,3726,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/048_pages2k_Ocean2kHR_006_iso2k_Ocean2kHR_006__251_3726.jpg,pages2k_Ocean2kHR_006,iso2k_Ocean2kHR_006,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Lombok,"Lombok Strait, Bali, Indonesia",-8.247300148010254,-8.25730037689209,115.57569885253906,115.57569885253906,-3.0,-3.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1903,https://www.ncdc.noaa.gov/paleo/study/1903,1782.0-1990.0,1782.0-1990.0,REMOVE,KEEP,MANUAL,Latitude off by one decimal place. Identical.
263,3918,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/049_pages2k_Arc_043_iso2k_IC76FIDE01A__263_3918.jpg,pages2k_Arc_043,iso2k_IC76FIDE01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Devon Ice Cap,Devon Ice Cap,75.33000183105469,75.33000183105469,-82.5,-82.5,1800.0,1800.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/2437,https://www1.ncdc.noaa.gov/pub/data/paleo/icecore/polar/devon/d7273del_5yr.txt,1.0-1971.0,1.0-1971.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
271,2105,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/050_pages2k_NAm_172_FE23_northamerica_usa_ak014__271_2105.jpg,pages2k_NAm_172,FE23_northamerica_usa_ak014,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Settlement Point Afognak Island,SettlementPointAfognakIsland,58.099998474121094,58.04999923706055,-152.6999969482422,-152.6999969482422,10.0,10.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3480,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak014.rwl,1690.0-1996.0,1715.0-1996.0,KEEP,REMOVE,MANUAL,Latitude differs by one decimal. Choose PAGES.
276,3685,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/051_pages2k_Ocean2kHR_100_ch2k_KI08PAR01530_239__276_3685.jpg,pages2k_Ocean2kHR_100,ch2k_KI08PAR01530_239,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Turrumote Reef, Puerto Rico","La Parguera, Puerto Rico",17.93000030517578,17.93000030517578,-67.0,-67.0,-5.0,-5.0,coral,coral,Sr/Ca,Sr/Ca,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txt,https://www.ncdc.noaa.gov/paleo/study/6117,1751.0-2004.0,1751.0-2004.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
276,3686,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/052_pages2k_Ocean2kHR_100_ch2k_KI08PAR01532_240__276_3686.jpg,pages2k_Ocean2kHR_100,ch2k_KI08PAR01532_240,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Turrumote Reef, Puerto Rico","La Parguera, Puerto Rico",17.93000030517578,17.93000030517578,-67.0,-67.0,-5.0,-5.0,coral,coral,Sr/Ca,Sr/Ca,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txt,https://www.ncdc.noaa.gov/paleo/study/6117,1751.0-2004.0,1751.0-2004.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
277,3684,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/053_pages2k_Ocean2kHR_099_ch2k_KI08PAR01528_238__277_3684.jpg,pages2k_Ocean2kHR_099,ch2k_KI08PAR01528_238,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Turrumote Reef, Puerto Rico","La Parguera, Puerto Rico",17.93000030517578,17.93000030517578,-67.0,-67.0,-5.0,-5.0,coral,coral,d18O,d18O,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/turrumote2008.txt,https://www.ncdc.noaa.gov/paleo/study/6117,1751.0-2004.0,1751.0-2004.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
