"sample_id","Sr_Ca_measurement","Sr_Ca_precision"
44269,0.231805827499999,0.0041012488463714
44270,0.254608055,0.00409405593624414
44271,0.255707337666666,0.00277185044283252
44272,0.250576619,0.00527521699999999
44273,0.232289363,0.00354680823158625
44274,0.211118112,0.005354965
44275,0.20433396,0.000613251547925209
44276,0.191697983,0.004363033
44277,0.1843307725,0.0008379295
44278,0.186116041,0.00256663456331164
44279,0.186996704999999,0.000826745000000003
44280,0.1822789935,0.0013142675
44281,0.257803936333333,0.0294991997464237
44282,0.2651312675,0.0089624865
44283,0.247814952,0
44284,0.237545392333333,0.00180052479563492
44285,0.254954961,0
44286,0.2586460525,0.000681025499999987
44287,0.267682523,0.00579299399999999
44288,0.277508042,2.65760000000003e-05
44289,0.280085608499999,0.00101597350000001
44290,0.2770422855,0.00385677449999999
44291,0.2626078695,0.00201686549999999
44292,0.2570437145,0.000737904499999997
44293,0.3056117655,0.0213452315
44294,0.370708551,0.00607868799999999
44295,0.364258949333333,0.00579659778784075
44296,0.371271031,0.00509213
44297,0.3798139345,0.00332024050000001
44298,0.344835001,0.0141165056883559
44299,0.296289404666666,0.0107051515716577
44300,0.283270564,0.00219341453034546
44301,0.287276952499999,2.80350000000928e-06
44302,0.284103835333333,0.00677455826309782
44303,0.284593744,0.00317922376775621
44304,0.287111143,0.00107275282978171
44305,0.293122432,0.00825564
44306,0.306251081,0.0116039943119557
44307,0.278188895333333,0.00221872991041607
44308,0.261736513,0.00177429899999997
44309,0.2739994312,0.00716786288719847
44310,0.259346042666666,0.000491807614596283
44311,0.273788193,0.0106228869999999
44312,0.334381645666666,0.0116595953277396
44313,0.3243393245,0.0105341424999999
44314,0.305035444999999,0.0148493132673447
44315,0.3243271425,0.00762489849999997
44316,0.335459297999999,0.00600079
44317,0.341025618333333,0.00392015330739683
44318,0.319565601,0.00126971099999997
44319,0.342598458,0.00663449399999999
44320,0.363540048,0.00258116699999999
44321,0.362965438,0.00387795900000001
44322,0.3594456625,0.000420691499999986
44323,0.3567200295,0.00261441349999999
44324,0.341878499666666,0.00311817101526865
44325,0.3466002915,0.0049076315
44326,0.356288695,0.00405835700000001
44327,0.338794911499999,0.00180958950000001
44328,0.336116304,0.002318285
44329,0.337386111,0.00106314099999998
44330,0.317729791999999,0.00634493999999999
44331,0.3194318195,0.00365718649999999
44332,0.350834850333333,0.00909615144197223
44333,0.3735311835,0.0016677675
44334,0.355724996,0.0116403589999999
44335,0.358604412,0.00343310599999999
44336,0.3650496515,0.00207803749999999
44337,0.345298632999999,0.00736887799999999
44338,0.3195447805,0.00727089850000001
44339,0.3098174965,0.00208747549999999
44340,0.30701308,0.00399892299999998
44341,0.314581597333333,0.0108978901363122
44342,0.335866254,0.002941045
44343,0.349757729,0.00117482700000001
44344,0.3556372285,0.0062739685
44345,0.3911352055,0.00501340349999998
44346,0.390119509,0.003725944
44347,0.383008363333333,0.00228644200947184
44348,0.354319123,0.00730797299999999
44349,0.350966032,0.00441943699999999
44350,0.3504012695,0.00293638849999999
44351,0.337653151,0.00225672099999998
44352,0.330835240333333,0.00168013387181722
44353,0.3567944845,0.00484897750000001
44354,0.345504673,0.0129843149999999
44355,0.3406367215,0.0149414475
44356,0.376968813,0.00624466400000001
44357,0.354295398,0.001419312
44358,0.363120123333333,0.00733515698998525
44359,0.3562018295,0.0110181675
44360,0.39316122,0.001179648
44361,0.375281218499999,0.00626308049999999
44362,0.376267359,0.00695491084201255
44363,0.3362035905,0.0078183265
44364,0.360844503499999,0.0103883374999999
44365,0.359117933666666,0.0109738687045706
44366,0.3454043,0.00138284799999999
44367,0.348629300499999,0.000284332500000011
44368,0.365834016333333,0.00228159357205752
44369,0.3497366095,0.0039669525
44370,0.333432522666666,0.0021157533760235
44371,0.3339809035,0.00154148349999999
44372,0.316700507666666,0.00252974893245377
44373,0.323312498,0.00113870300000001
44374,0.315210055999999,0.00222055099999998
44375,0.312191493,0.003903288
44376,0.2971916045,0.00312559349999999
44377,0.2897504595,0.00373440349999998
44378,0.282288042,0
44379,0.2912822425,0.00187816949999999
44380,0.292641212,0
44382,0.286196478,0
44383,0.291543167,0
44384,0.298730554,0
44386,0.304915719,0
44388,0.301926012,0
44390,0.292839142,0
44392,0.282563919,0
44394,0.271104546,0
44396,0.255855051,0
44398,0.23622793,0
44400,0.230663915,0
44402,0.239462816,0
44404,0.248922001,0
44406,0.250536762,0
44407,0.242270079,0
44409,0.23371165,0
44410,0.23775269,0
44411,0.279037468,0
44412,0.311351663,0
44413,0.324254575,0
44414,0.3043316295,0.00828950450000001
44415,0.305996479,0
44416,0.2735276395,0.0133266525
44417,0.2934523745,0.0216896475
44418,0.396844957999999,0.0239761759999999
44419,0.379071812333333,0.0112987416971104
44420,0.385396417,0.00255081200000001
44421,0.4129928,0.00419834600000001
44422,0.438156348,0.007887744
44423,0.4429524295,0.0040146895
44424,0.4367389775,0.0051814825
44425,0.444769203,0.00337633399999998
44426,0.403098366,0.0120658550571216
44427,0.3999677845,0.00756724649999998
44428,0.3851722555,0.0150124764999999
44429,0.361530828,0.00489566700000002
44430,0.3886041535,0.00357908449999999
44431,0.376462406499999,0.0170081354999999
44432,0.305251334499999,0.0207408375
44433,0.258293567,0.00881514099999998
44434,0.226627796499999,0.00722529149999999
44435,0.2390414665,0.0106061524999999
44436,0.2846362415,0.0129192725
44437,0.3122049995,0.00196666149999999
44438,0.301800244,0.004151292
44439,0.278555407,0.000644088000000014
44440,0.377934497499999,0.0258781305
44441,0.339475449,0.0342733839999999
44442,0.3036680555,0.0059330595
44443,0.322900189,0
44444,0.334409223,0.000372359999999988
44445,0.362501391666666,0.0188930658544638
44446,0.390211781,0
44447,0.3650585725,0.0105003324999999
44448,0.36806838,0.00936524800000002
44449,0.373569435,0.007747838
44450,0.323441328499999,0.0102753925
44451,0.329939691,0.02019549
44452,0.3930433225,0.0032732305
44453,0.3833533095,0.00428348449999999
44454,0.408014293,0.000186533999999988
44455,0.372162066,0.0121577609999999
44456,0.3100291335,0.0166390965
44457,0.278103772,0.000120164999999977
44458,0.264519617,0
44459,0.2585279585,0.00581997949999998
44460,0.3095836005,0.0153052275
44461,0.3484020175,0.0141575025
44462,0.349085377,0.0111338379999999
44463,0.29252168,0
44464,0.3062184605,0.00842672350000001
44465,0.334866189,3.4000000000145e-06
44466,0.3264483575,0.000783936499999998
44467,0.3452963265,0.00702309250000002
44468,0.3657189415,0.00199778350000001
44469,0.354158831,0
44470,0.367777512,0.00403095699999997
44471,0.35819959,0.0117849359999999
44472,0.339710755,0.000546707000000007
44473,0.343950104499999,0.00044067049999999
44474,0.3452723605,0.0018258925
44475,0.357997912,0
44476,0.3621220075,0.00212358349999999
44477,0.366204272,0.000174875000000018
44478,0.3512618,0.001527942
44479,0.3558319225,0.00141252549999998
44480,0.363094484,0.00151281
44481,0.352029424,0
44482,0.3278149325,0.0040971625
44483,0.3269096045,0.00435962150000002
44484,0.3430570985,0.00327736149999999
44485,0.3164065685,0.00898950149999999
44486,0.302114571,0
44487,0.3260294665,0.0049263645
44488,0.332985453,0.00258560099999999
44489,0.317735803,0.011559278
44490,0.284493039,0
44491,0.296642068,0.00197048999999999
44492,0.305399348,0.00587974099999999
44493,0.356338816,0.0109976059999999
44494,0.369859106,0
44495,0.372354912499999,0.000876238499999987
44496,0.365833937,0.011852305
44497,0.334571833499999,0.00219664249999998
44498,0.338999962,0.002081521
44499,0.307295502999999,0.00951732899999999
44500,0.292718653,0
44501,0.3174064785,0.00423711849999999
44502,0.3159214545,0.00051174750000002
44503,0.3328082495,0.00306425949999999
44504,0.334971383,0.00141448599999999
44505,0.342568666,0
44506,0.338793314,0.000324891999999993
44507,0.34438033,0.00762142299999998
44508,0.3726764795,0.00684491549999999
44509,0.37238858,0
44510,0.3507501315,0.00695143749999999
44511,0.324665383499999,0.00567028249999998
44512,0.3084151515,0.00131963949999999
44513,0.302083053,0.000885207999999998
44514,0.299580525,0
44515,0.302857389499999,0.00109169950000001
44516,0.303519357999999,0.00434320299999999
44517,0.275369991,0.00735366200000001
44518,0.285427335,0
44519,0.3135065785,0.0060485495
44520,0.311188154,0.00156739499999999
44521,0.319986973,0.003266658
44522,0.338030302,0.010665515
44523,0.362009202,0
44524,0.3501341405,0.0120622875
44525,0.2950164715,0.0141553094999999
44526,0.282366318,0.008309435
44527,0.324537767499999,0.0062925255
44528,0.3338697585,0.0045625725
44529,0.3699236245,0.000477698500000012
44530,0.295286121,0.027421203
44531,0.251009672,0
44532,0.2744740955,0.00578845050000001
44533,0.305022855,0.00227486800000001
44534,0.340875806,0.011480362
44535,0.3792464715,0.000826259500000009
44536,0.3855442215,0.00113815849999998
44537,0.3751396405,0.0045672675
44538,0.359158313,0
44539,0.3407830965,0.0042275105
44540,0.3151360265,0.00399755149999997
44541,0.3550652855,0.0195958915
44542,0.348858891,0.021062362
44543,0.3154387595,0.00718068849999997
44544,0.328901819499999,0.00162475549999999
44545,0.321007979999999,0.00641845799999998
44546,0.341237333499999,0.0012704855
44547,0.309326915,0.00619638699999999
44548,0.3287784115,0.0126571464999999
44549,0.356021805,0
44550,0.347983875,0.00431547858204912
44551,0.347284901,0
44552,0.3351310625,0.00389933449999999
44553,0.3517690985,0.0106412754999999
44554,0.374166585,0.00408593400000001
44555,0.410962214,0.008014082
44556,0.400783456,0.0116721569999999
44557,0.379408547499999,0.00325179150000001
44558,0.361565941,0.00742281900000002
44559,0.374897477,0.008301743
44560,0.403988799,0.003006689
44561,0.392044224,0.0125622089999999
44562,0.3679863085,0.000999747500000009
44563,0.369504558,0.00392399499999998
44564,0.347793133499999,0.00427420650000001
44565,0.3412566415,0.00348359549999999
44566,0.319349204,0.00735502399999998
44567,0.281409008,0.00391276599999998
44568,0.327323554,0.019101376
44569,0.353768307666666,0.00877556741213521
44570,0.384883964,0.00154187999999999
44571,0.372958887,0.002442776
44572,0.364762371,0.00201281999999999
44573,0.3583299135,0.0050370885
44574,0.3483083015,0.00564925949999997
44575,0.3782546085,0.00432760949999999
44576,0.37988843,0.00276209799999999
44577,0.370158009,0.0014809575507198
44578,0.379373704,0.00683968199999998
44579,0.411241969,0.00768485999999998
44580,0.400064369,0.006398969
44581,0.3754090215,0.000107836500000013
44582,0.3763663495,0.00404840149999999
44583,0.381691154,0
44584,0.359639338,0.01182421
44585,0.330295132,0
44586,0.329876529,0
44587,0.343947188,0.00394940799999998
44588,0.356082825,0.00441845400000001
44589,0.364913105,0
44591,0.360394274,0
44592,0.335419718,0
44593,0.314845678,0
44594,0.300739107,0
44595,0.298128111,0
44596,0.286380809,0
44598,0.278902748,0
44599,0.287259358,0
44601,0.289908682,0
44602,0.291385351,0
44603,0.276480762,0
44604,0.262096583,0
44606,0.273039305,0
44607,0.309434614,0
44609,0.338387088,0
44610,0.295156562,0
44611,0.277967622,0
44613,0.293165932,0
44614,0.328876442,0
44616,0.313689122,0
44617,0.289329927,0
44618,0.288500838,0
44620,0.304889016,0
44621,0.333466622,0
44622,0.332100531,0
44623,0.2631024975,0.0215885534999999
44624,0.269447034,0
44625,0.340418178,0
44626,0.354508268,0
44627,0.3167925445,0.00495718049999999
44628,0.315280438,0
44629,0.3290417935,0.0029452895
44630,0.3212205795,0.0120048125
44631,0.294669788,0.00692488199999999
44632,0.309929002,0
44633,0.320016127499999,0.00239295250000001
44634,0.342431636,0.0162351099999999
44635,0.3983424635,0.0066141935
44636,0.3111737625,0.0155374234999999
44637,0.3081241215,0.00165796049999999
44638,0.2896236325,0.0020065055
44639,0.313384135,0.00257992400000001
44640,0.291989558,0.00952243899999999
44641,0.259565592,0
44642,0.272650098,0.008746574
44643,0.3138549695,0.00843678550000001
44644,0.3463580595,0.00637682450000001
44645,0.3583043925,0.0060589745
44646,0.3006494555,0.00964638849999999
44647,0.311614859,0
44648,0.3409203955,0.00185941050000001
44649,0.3470148535,0.00279983350000001
44650,0.3200785825,0.0099093865
44651,0.313334601,0.003291755
44652,0.3550609945,0.0140927384999999
44653,0.371798272,0
44654,0.354195605,0.007912637
44655,0.336486882,0.00774316399999999
44656,0.327919433499999,0.000461157500000003
44657,0.328233659,0
44658,0.2920112245,0.00907082949999998
44659,0.276118115,0.00259366900000002
44660,0.2997766335,0.0139880554999999
44661,0.326836952,0
44662,0.31041677,0.00136792599999999
44663,0.318666395,0.003010115
44664,0.315995116,0
44665,0.340217581333333,0.00883274385943395
44666,0.3510446555,0.0056122435
44667,0.353482686999999,0.00155048599999998
44668,0.345585252,0
44669,0.3370540445,0.0040052895
44670,0.33809566,0.00383583499999998
44671,0.346491681,0
44672,0.333767195,0.00947841399999999
44673,0.3060517445,0.00315614450000001
44674,0.353564382,0
44675,0.383202249999999,0.00500684300000001
44676,0.3680764465,0.0082317935
44677,0.322969048,0
44678,0.332063822,0.00876096399999998
44679,0.377597462,0.010919972
44680,0.393288958,0
44681,0.3840083915,0.00265249349999999
44682,0.373634261,0
44683,0.3459927095,0.00829853949999998
44684,0.329052529,0
44685,0.306574335999999,0.004389742
44686,0.3050596715,0.0050898295
44687,0.294063958,0
44688,0.252625951,0.014431329
44689,0.238741935,0.00685488199999999
44690,0.280568031,0
44691,0.3269807145,0.0086834385
44692,0.325065786,0
44693,0.31790645,0.00425482999999998
44694,0.335291566666666,0.00913402987981472
44695,0.3734729325,0.0218575301348566
44696,0.341391673,0.00250975615475461
44697,0.326008282,0.0137403887075731
44698,0.272622996333333,0.00830688178909287
44699,0.303510807666666,0.00860811658409744
44700,0.242564079333333,0.0131050632617116
44701,0.24112634175,0.0126609987943281
44702,0.282310537666666,0.00797307853393038
44703,0.309912562,0.00631143996483628
44704,0.3166805435,0.00662972463322823
44705,0.331597241,0.00342654868482013
44706,0.325720938333333,0.00767569609585746
44707,0.326756027666666,0.00697199568190349
44708,0.345346562,0.00460484840775141
44709,0.341089524666666,0.0128048571196828
44710,0.318185258333333,0.00826998682351639
44711,0.358430436,0.00873006180296485
44712,0.325641734333333,0.0243303610613902
44713,0.35271608025,0.028232405585286
44714,0.331354874333333,0.0170383587031189
44715,0.326613144333333,0.00379075759028457
44716,0.289429039333333,0.00300039328101638
44717,0.279300126666666,0.0131577355828782
44718,0.30647439325,0.021426008340177
44719,0.325249149,0.0057414766444379
44720,0.285729672,0.00448444666213043
44721,0.273068604666666,0.00783996119175788
44722,0.30253015,0.0149170969785152
44723,0.324035071666666,0.00454874554262089
44724,0.312444889,0.0141651734844171
44725,0.28446659375,0.00961588334524749
44726,0.272907653666666,0.00327893936222078
44727,0.272710618,0.00914575114450707
44728,0.302958346333333,0.0035833875258022
44729,0.319839633666666,0.00413454326679342
44730,0.3256400535,0.00386877065612536
44731,0.300820736,0.00812870914758849
44732,0.313839760999999,0.00326627351445681
44733,0.280842966333333,0.0084627632635825
44734,0.259272911333333,0.00159968485181931
44735,0.28387262225,0.00817615113944472
44736,0.278229074333333,0.00181156597469286
44737,0.285757500666666,0.00479624206368281
44738,0.305253330333333,0.000336108140447212
44739,0.347351514142857,0.0128256892922668
44740,0.303311882,0.0223598364359617
44741,0.297959763333333,0.00665062030013793
44742,0.3113989335,0.00317184673305178
44743,0.315209265,0.00391258549793262
44744,0.32797316875,0.00494214604677246
44745,0.301339912,0.0041711405943334
44746,0.309725162666666,0.0100637617206856
44747,0.319825303,0.0166079619655965
44748,0.332329661333333,0.00632981275116236
44749,0.28095473375,0.00339555701435622
44750,0.28742163725,0.0124729400618298
44751,0.32358508775,0.00861368953190957
44752,0.337810863333333,0.00472123962670062
44753,0.30628581675,0.00396279557217921
44754,0.30975914225,0.00328175614323363
44755,0.29918409175,0.00989125680883757
44756,0.31703795275,0.00660217919498513
44757,0.29117296125,0.00683715310144197
44758,0.292908954999999,0.00289346660113158
44759,0.317277451333333,0.00284208862812653
44760,0.294767371999999,0.00857204386701005
44761,0.291585371,0.002784272
44762,0.300201577,0.00314916199999998
44763,0.299204557333333,0.00649419212367283
44764,0.287896740999999,0.00136006899999999
44765,0.304599988333333,0.0139476218337421
44766,0.355602269499999,0.00636569049999999
44767,0.3321761835,0.0206101295
44768,0.297396839,0.00422618700000002
44769,0.33021077,0.008068555
44770,0.339388597666666,0.0121473947793748
44771,0.300542643,0.00178836700000001
44772,0.320782739999999,0.00239533599999999
44773,0.3174606845,0.00329580849999999
44774,0.309027735499999,0.000509746499999991
44775,0.326878741,0.00691935800000001
44776,0.333431653,0.00414767500000001
44777,0.309899412,0.00598142199999998
44778,0.2770460045,0.00400691450000001
44779,0.314027198,0.0170501419999999
44780,0.3297285725,0.00905916449999999
44781,0.305616226,0.000722877999999982
44782,0.321962883,0
44783,0.311512789666666,0.0161220455150956
44784,0.2864252355,0.00351213450000001
44785,0.3214913325,0.000680239500000012
44786,0.3049010715,0.0111383585
44787,0.265940855,0.0150420699999999
44788,0.229782975,0.000220738999999997
44789,0.2644627655,0.0132009105
44790,0.3008862535,0.00539770749999998
44791,0.320731090999999,0.00266140499999997
44792,0.315485664,0.00285202299999998
44793,0.325515925,0.003520028
44794,0.336152898,0.000375902000000011
44795,0.3016409685,0.00966647549999999
44796,0.2919349525,0.00751736349999998
44797,0.277580446,0.00318448000000001
44798,0.261027069,0.00327802199999999
44799,0.2710685885,0.00889122849999998
44800,0.29666914,0.00209659
44801,0.282037057,0.0126587769999999
44802,0.242057644,0.009755654
44803,0.28599248,0.021938858
44804,0.309506436333333,0.0171536271048429
44805,0.2880985655,0.000369045499999998
44806,0.28112954,0.00147213899999998
44807,0.274101186999999,0.00202074500000001
44808,0.275214043666666,0.00237675535052815
44809,0.280809886,0.00284526200000001
44810,0.336807838666666,0.0120186113495466
44811,0.312932157,0.00522199000000001
44812,0.308863693,0.021966814301702
44813,0.277240767,0
44814,0.2994316325,0.0107786984999999
44815,0.322175668,0
44816,0.32911502,0
44817,0.3218879875,0.00450369949999998
44818,0.302633568,0
44819,0.295563531,0.00252591800000001
44820,0.321981312,0
44821,0.3303804255,0.000256087500000001
44822,0.299331265,0
44823,0.298220774,0
44824,0.303637576,0.006649703
44825,0.306495683,0
44826,0.3128931665,0.0032424355
44827,0.324399767,0
44828,0.316739097,0.00353889199999998
44829,0.335707258,0
44830,0.336603968,0.000849877999999998
44831,0.337729673,0
44832,0.345081563499999,0.00245819150000001
44833,0.332709524,0.00927935799999998
44834,0.302634477,0
44835,0.2928850065,0.00522906950000001
44836,0.285947698,0.00260006100000001
44837,0.300256029,0.00348677599999999
44838,0.284642572,0.00152042599999999
44839,0.29267536,0
44840,0.2929003885,0.00035603449999999
44841,0.296488535,0
44842,0.3043832655,0.0016234625
75505,1.4,NA
75506,1.48,NA
75507,1.49,NA
75508,1.56,NA
75509,1.58,NA
75510,1.71,NA
75511,1.58,NA
75512,1.7,NA
75513,1.61,NA
75514,1.62,NA
75515,1.95,NA
75516,1.72,NA
75517,1.72,NA
75518,1.77,NA
75519,1.84,NA
75520,1.61,NA
75521,1.55,NA
75522,1.59,NA
75523,2.28,NA
75524,2.72,NA
75525,1.5,NA
75526,1.45,NA
75527,1.48,NA
75528,1.74,NA
75529,1.77,NA
75530,1.84,NA
75531,1.66,NA
75532,1.7,NA
75533,1.65,NA
75534,1.53,NA
75535,1.58,NA
75536,1.6,NA
75537,1.64,NA
75538,1.71,NA
75539,1.64,NA
75540,1.68,NA
75541,1.61,NA
75542,1.56,NA
75543,1.93,NA
75544,1.43,NA
75545,1.43,NA
75546,1.51,NA
75547,1.48,NA
75548,1.49,NA
75549,1.66,NA
75550,1.59,NA
75551,1.62,NA
75552,1.62,NA
75553,1.71,NA
75554,1.65,NA
75555,1.71,NA
75556,1.61,NA
75557,1.7,NA
75558,1.88,NA
75559,1.94,NA
75560,1.84,NA
75561,1.88,NA
75562,1.93,NA
75563,1.74,NA
75564,1.9,NA
75565,1.88,NA
75566,1.81,NA
75567,1.83,NA
75568,1.88,NA
75569,1.79,NA
75570,1.76,NA
75571,1.82,NA
75572,2.07,NA
75573,1.91,NA
75574,1.9,NA
75575,1.96,NA
75576,2.15,NA
75577,3.15,NA
75578,3.37,NA
75579,3.1,NA
75580,3.55,NA
75581,3.18,NA
75582,2.88,NA
75583,3.02,NA
75584,3.62,NA
75585,3.67,NA
75586,3.57,NA
75587,3.5,NA
75588,3,NA
75589,2.68,NA
75590,3.39,NA
75591,3.82,NA
75592,3.59,NA
75593,3.37,NA
75594,3.08,NA
75595,4.36,NA
75596,3.44,NA
75597,3.26,NA
75598,3.01,NA
75599,3.03,NA
75600,3.15,NA
75601,3,NA
75602,3.19,NA
75603,2.9,NA
75604,2.88,NA
75605,2.94,NA
75606,2.82,NA
75607,2.92,NA
75608,3.01,NA
75609,2.91,NA
75610,2.89,NA
75611,2.62,NA
75612,2.84,NA
75613,2.98,NA
75614,3.01,NA
75615,2.47,NA
75616,3,NA
75617,2.87,NA
75618,2.92,NA
75619,3.09,NA
75620,3.4,NA
75621,2.72,NA
75622,2.63,NA
75623,2.55,NA
75624,2.61,NA
75625,2.45,NA
75626,2.51,NA
75627,2.57,NA
75628,2.34,NA
75629,2.71,NA
75630,2.69,NA
75631,2.66,NA
75632,2.54,NA
75633,2.4,NA
75634,2.85,NA
75635,2.6,NA
75636,2.52,NA
75637,2.76,NA
75638,2.79,NA
75639,2.96,NA
75640,2.94,NA
75641,2.68,NA
75642,2.51,NA
75643,2.47,NA
75644,2.39,NA
75645,2.42,NA
75646,1.83,NA
75647,2.53,NA
75648,2.81,NA
75649,2.89,NA
75650,2.6,NA
75651,2.49,NA
75652,2.46,NA
75653,2.26,NA
75654,2.72,NA
75655,2.86,NA
75656,2.68,NA
75657,2.49,NA
75658,2.08,NA
75659,2.55,NA
75660,2.68,NA
75661,2.53,NA
75662,2.57,NA
75663,2.63,NA
75664,2.41,NA
75665,2.41,NA
75666,2.33,NA
75667,2.62,NA
75668,2.41,NA
75669,2.53,NA
75670,2.67,NA
75671,2.77,NA
75672,2.52,NA
75673,2.33,NA
75674,2.67,NA
75675,2.49,NA
75676,2.29,NA
75677,2.61,NA
75678,2.6,NA
75679,2.52,NA
75680,2.57,NA
75681,2.63,NA
75682,2.37,NA
75683,2.41,NA
75684,2.21,NA
75685,2.55,NA
75686,2.51,NA
75687,2.86,NA
75688,2.31,NA
75689,2.56,NA
75690,2.65,NA
75691,2.34,NA
75693,2.21,NA
75694,2.13,NA
75695,2.13,NA
75696,2.15,NA
75697,2.21,NA
75698,2.52,NA
75699,2.3,NA
75700,2.29,NA
75701,2.4,NA
75702,2.26,NA
75703,2.24,NA
75704,2.11,NA
75705,2.3,NA
75706,2.16,NA
75707,2.08,NA
75708,2.25,NA
75709,2.19,NA
75711,2.18,NA
75712,2.03,NA
75713,2.14,NA
75714,1.94,NA
75715,2.04,NA
75716,1.83,NA
75717,1.87,NA
75718,1.9,NA
75719,1.75,NA
75720,1.66,NA
75721,2.09,NA
75722,2.01,NA
75723,2.11,NA
75724,1.86,NA
75725,1.83,NA
75726,1.81,NA
75727,1.8,NA
75728,2.04,NA
75729,2.08,NA
75730,2.11,NA
75731,2.17,NA
75732,2.03,NA
75733,1.86,NA
75734,1.9,NA
75735,1.93,NA
75736,1.82,NA
75737,1.51,NA
75738,2.17,NA
75739,2.04,NA
75740,2.13,NA
75741,2.2,NA
75742,2.16,NA
75743,2.15,NA
75744,2.22,NA
75745,1.89,NA
75746,2.24,NA
75747,2.15,NA
75748,2.05,NA
75749,2.1,NA
75750,1.86,NA
75751,1.48,NA
75752,2.35,NA
75753,2.32,NA
75754,2.24,NA
75755,2.31,NA
75756,2.55,NA
75757,2.54,NA
75758,2.53,NA
75759,2.7,NA
75760,2.6,NA
75761,2.62,NA
75762,2.34,NA
75763,2.22,NA
75764,2.26,NA
75765,2.67,NA
75766,2.4,NA
75767,2.72,NA
76590,3.61,NA
76591,3.62,NA
76592,3.42,NA
76593,3.4,NA
76594,3.33,NA
76595,3.37,NA
76596,3.14,NA
76597,2.96,NA
76598,2.92,NA
76599,2.87,NA
76600,2.96,NA
76601,2.91,NA
76602,2.63,NA
76603,2.6,NA
76604,2.61,NA
76605,2.52,NA
76606,2.52,NA
76607,2.55,NA
76608,2.52,NA
76609,2.53,NA
76610,2.41,NA
76611,2.41,NA
76612,2.56,NA
76613,2.48,NA
76614,2.6,NA
76615,2.61,NA
76616,2.59,NA
76617,2.67,NA
76618,2.48,NA
76619,2.59,NA
76620,2.62,NA
76621,2.76,NA
76622,2.53,NA
76623,2.44,NA
76624,2.45,NA
76625,2.44,NA
76626,2.39,NA
76627,2.4,NA
76628,2.29,NA
76661,2.27,NA
76682,2.21,NA
76706,2.26,NA
76732,2.14,NA
76757,2.17,NA
76783,2.19,NA
76797,2.2,NA
76811,2.16,NA
76823,2.16,NA
76856,2.11,NA
76898,2.23,NA
76945,2.2,NA
76991,2.42,NA
77017,2.35,NA
77018,2.36,NA
77019,2.17,NA
77020,2.06,NA
77021,1.84,NA
77022,1.84,NA
77023,1.72,NA
77024,1.82,NA
77025,1.56,NA
77026,1.79,NA
77027,1.74,NA
77028,1.68,NA
77029,1.74,NA
77030,1.57,NA
77031,1.77,NA
77032,1.8,NA
77033,1.75,NA
77034,1.72,NA
77035,1.68,NA
77036,1.69,NA
77037,1.72,NA
77038,1.85,NA
77039,1.73,NA
77040,1.65,NA
77041,1.67,NA
77042,1.62,NA
77043,1.76,NA
77044,1.7,NA
77045,1.69,NA
77046,1.68,NA
77047,1.7,NA
77048,1.75,NA
77049,1.75,NA
77050,1.62,NA
77051,1.56,NA
77052,1.55,NA
77053,1.46,NA
77054,1.68,NA
77055,1.62,NA
77056,1.61,NA
77057,1.59,NA
77058,1.58,NA
77059,1.62,NA
77060,1.68,NA
77061,1.74,NA
77062,1.77,NA
77063,1.65,NA
77064,1.76,NA
77065,1.77,NA
77066,1.59,NA
77067,1.63,NA
77068,1.67,NA
77069,1.66,NA
77070,1.72,NA
77071,1.45,NA
77072,1.65,NA
77073,1.58,NA
77074,1.66,NA
77075,1.68,NA
77076,1.6,NA
77077,1.58,NA
77078,1.63,NA
77079,1.56,NA
77080,1.51,NA
77081,1.51,NA
77082,1.58,NA
77083,1.55,NA
77084,1.58,NA
77085,1.5,NA
77086,1.51,NA
77087,1.59,NA
77088,1.64,NA
77089,1.47,NA
77090,1.38,NA
77091,1.55,NA
77092,1.42,NA
77093,1.57,NA
77094,1.68,NA
77095,1.74,NA
77096,1.68,NA
77097,1.56,NA
77098,1.7,NA
77099,1.48,NA
77100,1.64,NA
77101,1.59,NA
77102,1.6,NA
77103,1.64,NA
77104,1.52,NA
77105,1.6,NA
77106,1.51,NA
77107,1.48,NA
77108,1.49,NA
77109,1.49,NA
77110,1.45,NA
77111,1.57,NA
77112,1.48,NA
77113,1.57,NA
77114,1.55,NA
77115,1.55,NA
77116,1.65,NA
77117,1.63,NA
77118,1.59,NA
77119,1.75,NA
77120,1.91,NA
77121,1.9,NA
77122,1.6,NA
77123,1.74,NA
77124,1.86,NA
77158,1.87,NA
77183,1.9,NA
77206,1.96,NA
77220,2.23,NA
77221,2.22,NA
77222,2.25,NA
77223,2.41,NA
77224,2.51,NA
77225,2.38,NA
77226,2.49,NA
77227,2.36,NA
77228,2.57,NA
77229,2.45,NA
77230,2.32,NA
77231,2.41,NA
77232,2.53,NA
77233,2.54,NA
77234,2.57,NA
77235,2.62,NA
77236,2.53,NA
77237,2.6,NA
77238,2.67,NA
77239,2.65,NA
77240,2.71,NA
77241,2.75,NA
77242,2.58,NA
77243,2.65,NA
77244,2.68,NA
77245,2.5,NA
77246,2.46,NA
77247,2.46,NA
77248,2.64,NA
77249,2.65,NA
77250,2.55,NA
77251,2.63,NA
77252,2.51,NA
77253,2.52,NA
77254,2.67,NA
77255,2.58,NA
77256,2.68,NA
77257,2.7,NA
77258,2.52,NA
77259,2.54,NA
77260,2.5,NA
77261,2.5,NA
