"sample_id","Mg_Ca_measurement","Mg_Ca_precision"
342417,31.17206,2.60370839734406
342418,25.84894,0.939702330740964
342419,24.23128,0.43392883471832
342420,26.17046,0.714322004700961
342421,26.6477599999999,0.335810908697141
342422,28.65194,0.704694673174134
342423,30.4445333333333,1.29203149944401
342424,29.38836,1.8999396754634
342425,27.0407166666666,0.629170396677685
342426,27.4667399999999,0.722757640153322
342427,29.67468,1.05853551551187
342428,28.6425833333333,0.703805696236934
342429,29.0444428571428,1.58211922600862
342430,30.8365625,1.74763384962175
342431,30.462625,2.13005403437917
342432,28.8897,2.00270260398292
342433,28.9227,0.764222572291606
342434,29.7041875,0.837438362563926
342435,28.71765,1.44271058254938
342436,31.4090142857142,0.831544589352629
342437,31.0959374999999,0.661811058644195
342438,29.2956857142857,1.10978041255089
342439,29.660375,0.384965864558145
342440,27.2322125,1.83888423129183
342441,30.5832625,2.42053403556813
342442,32.7628625,1.57493563593683
342443,30.7964125,0.542840104076467
342444,32.00938,1.58271526990801
342445,31.1618,0.809891824875396
342446,29.3513199999999,0.900342202498582
342447,30.5112199999999,0.726025044747079
342448,30.8364,0.72055204669753
342449,30.410525,0.887885798892514
342450,31.1768,0.512172861444258
342451,31.5182599999999,1.20854358233371
342452,33.1408,0.868387183231074
342453,32.93438,1.03046055218043
342454,30.8432599999999,1.58917541335121
342455,31.72248,0.524922708215218
342456,33.74446,0.877635470112733
342457,32.264675,0.0465982496988886
342458,32.74818,0.393265332313947
342459,30.6187599999999,0.411851534415012
342460,30.73418,1.5764657083489
342461,34.03952,0.792971117759027
342462,33.99636,0.888070000844528
342463,32.30092,0.590625334370276
342464,35.040625,1.09538777009559
342465,35.73228,1.10907372775663
342466,32.5522799999999,0.388177806681422
342467,32.3279999999999,0.365067538956835
342468,31.0073999999999,0.774220330396972
342469,34.462,0.997475479397866
342470,37.26564,0.868593694658211
342471,35.02126,1.25349528216104
342472,33.2725,1.22772768967715
342473,32.349475,1.63625066902201
342474,34.12564,0.47713589929914
342475,34.9562399999999,1.37418527222496
342476,30.43794,3.26331866393706
342477,35.3995199999999,2.01935722882307
342478,37.00962,1.28112876386411
342479,32.57094,0.510428297021236
342480,33.23754,0.675970122416663
342481,29.9296999999999,1.45963984941491
342482,29.74552,0.620915837775136
342483,30.6897684210526,1.63343466611813
342484,28.7687736842105,1.57302075565725
342485,29.5967157894736,1.63818638592006
342486,28.9451842105263,0.975079367491993
342487,29.815247368421,1.26245820832066
342488,31.3572263157894,1.06298002696595
342489,32.9130368421052,1.15985130181712
342490,29.9183526315789,3.6650862155966
342491,31.1533263157894,2.81363241152823
342492,23.3149368421052,1.2482679090857
342493,27.2462578947368,3.52927600243804
342494,28.471047368421,2.28543088793901
342495,28.5837421052631,0.945011783449669
342496,29.2897421052631,1.62543910482377
342497,32.0694421052631,2.05997555001223
342498,30.9636899999999,2.23312196417929
342499,31.415847368421,1.80815870122311
342500,27.5650947368421,1.33100396712354
342501,25.4853842105263,1.20815560006201
342502,25.5418157894736,1.50782886794684
342503,27.7465736842105,1.4482065488924
342504,26.8963947368421,2.7337858477853
342505,25.9560421052631,1.13254762805194
342506,27.4872210526315,1.14444714926095
342507,27.4219105263157,1.92989299727778
342508,26.135055,1.00053636739251
342509,27.4630052631578,0.868416342347672
342510,27.6935315789473,1.04104472225722
342511,28.3381315789473,1.44022835545092
342512,26.7922105263157,1.55444989047394
342513,26.9475315789473,1.97774008804111
342514,27.6842052631578,1.25302640980009
342515,25.3580684210526,1.07893520709449
342516,27.1626631578947,1.4232972383317
342517,25.7561263157894,1.0661560268169
342518,25.68192,1.03914659918608
342519,25.2199578947368,0.714091827587423
342520,25.4617210526315,1.71294527505879
342521,25.1247052631578,0.796918245475844
342522,25.1406368421052,0.932525045358893
342523,25.4922421052631,0.785265752747229
342524,26.7905368421052,1.68296012530882
342525,25.6853210526315,0.973234075040503
342526,24.781847368421,0.624209473417058
342527,27.7825842105263,1.16634183364423
342528,25.916725,1.33770961418201
342529,23.937,0.908010341350802
342530,23.6948210526315,0.944860415521755
342531,23.7704368421052,1.28731275478908
342532,25.0195894736842,0.825981312325072
342533,23.1574263157894,0.728521603799239
342534,23.2176842105263,1.16682987947919
342535,22.3608789473684,1.06440889431347
342656,27.8966666666666,1.08364610869457
342657,26.9726315789473,1.82430041993106
342658,28.0394736842105,1.64057266537026
342659,32.4205263157894,2.0868598260348
342660,29.4531578947368,3.50724971366691
342661,29.0078947368421,1.32077162035311
352226,0.340990075667022,NA
352227,0.317238571831911,NA
352228,0.347532811899665,NA
352229,0.358068585597944,NA
352230,0.46141852462446,NA
352232,0.369200064162718,NA
352233,0.366967555190476,NA
352234,0.432857075718895,NA
352235,0.361171359327106,NA
352236,0.385017346313354,NA
352237,0.391379092563648,NA
352238,0.405199518670755,NA
352239,0.395338256128059,NA
352240,0.398116671056358,NA
352241,0.382229862905926,NA
352242,0.391568062203148,NA
352243,0.399320765291674,NA
352244,0.385516523535326,NA
352245,0.409881276458886,NA
352246,0.440133756545268,NA
352247,0.391431594182428,NA
352248,0.338415726258844,NA
352249,0.339967289041712,NA
352250,0.348128038164304,NA
352251,0.332238372669426,NA
352252,0.331544454811238,NA
352253,0.3356263357425,NA
352254,0.304498393600402,NA
352255,0.366192748918414,NA
352256,0.35677142505566,NA
352257,0.333441628973138,NA
352258,0.35679477911038,NA
352259,0.33585437349216,NA
352260,0.340705462572659,NA
352261,0.377295680582898,NA
352262,0.353668261290504,NA
352263,0.378459093926271,NA
352264,0.344520769828429,NA
352265,0.313684560549915,NA
352266,0.318224794883028,NA
352267,0.328128202081872,NA
352268,0.301023057827386,NA
352269,0.337587923129159,NA
352270,0.342325314865635,NA
352271,0.341309206062169,NA
352272,0.339235277478867,NA
352273,0.362302029375149,NA
352274,0.359844510225775,NA
352275,0.365831377923122,NA
352276,0.323592342970985,NA
352277,0.335523668617223,NA
352278,0.323879842294448,NA
352279,0.332207526093453,NA
352280,0.324337996880999,NA
352281,0.324733037460526,NA
352282,0.307661528805093,NA
352283,0.32419595403798,NA
352284,0.35594033363612,NA
352285,0.355341283550129,NA
352286,0.383238423925866,NA
352287,0.374452831229722,NA
352288,0.348814762653304,NA
352289,0.347813194071441,NA
352290,0.450096517645174,NA
352291,0.478651962563052,NA
352292,0.479298411300344,NA
352293,0.463083495989032,NA
352294,0.485233213685188,NA
352295,0.54387563536048,NA
352296,0.529485286615875,NA
352297,0.554617121780343,NA
352298,0.61483937421733,NA
352299,0.523258005754912,NA
352300,0.474128422135011,NA
352301,0.45902256140414,NA
352302,0.441760820171461,NA
352303,0.429313126632185,NA
352304,0.440330964903083,NA
352305,0.417484754576683,NA
352306,0.415497711042508,NA
352307,0.40812101056144,NA
352308,0.442935827867153,NA
352309,0.417958073123781,NA
352310,0.420901504701517,NA
352311,0.411472842215051,NA
352312,0.39289401469569,NA
352313,0.413516388962223,NA
352314,0.393857787280543,NA
352315,0.369214136863032,NA
352316,0.408152590672287,NA
352317,0.403043932155625,NA
352318,0.385873683416257,NA
352319,0.370002605849764,NA
352320,0.365187384420778,NA
352321,0.375903966613004,NA
352322,0.369351692297045,NA
352323,0.378896083950328,NA
352324,0.434345261152092,NA
352325,0.31893673314436,NA
352326,0.291091123042944,NA
352327,0.315677657155739,NA
352328,0.331445379839805,NA
352329,0.280185343701295,NA
352330,0.282695754152169,NA
352331,0.243422504695525,NA
352332,0.247730344734054,NA
352333,0.250648190260319,NA
352334,0.267172157029631,NA
352335,0.248874916770893,NA
352336,0.261175693987055,NA
352337,0.272635637056098,NA
352338,0.263742805252485,NA
352339,0.241384373301731,NA
352340,0.261730344388101,NA
352341,0.296657957707502,NA
352342,0.264847328523969,NA
352343,0.250985611778371,NA
352344,0.233667628574661,NA
352345,0.227116745396376,NA
352346,0.254996896937531,NA
352347,0.267506321167873,NA
352348,0.261869825873266,NA
352349,0.25183888144517,NA
352350,0.251663801528396,NA
352351,0.252378362284618,NA
352352,0.251367692331277,NA
352353,0.259569757510373,NA
352354,0.249325669721283,NA
352355,0.261205287089039,NA
352356,0.264550336034209,NA
352357,0.255802190933167,NA
352358,0.258494639912589,NA
352359,0.258029697675131,NA
352360,0.255598963484063,NA
352361,0.259900810432125,NA
352362,0.243758962786169,NA
352363,0.243162560383965,NA
352364,0.239232958310136,NA
352365,0.260415414841649,NA
352366,0.27022234727599,NA
352367,0.286772950871625,NA
352368,0.272198600792665,NA
352369,0.285655133042169,NA
352370,0.273547803437239,NA
352371,0.296814802131894,NA
352372,0.312640506794812,NA
352373,0.299146341123335,NA
352374,0.339684526386039,NA
352375,0.313319047396779,NA
352376,0.299316622290488,NA
352377,0.299316622290488,NA
352378,0.277867277795978,NA
352379,0.287699145031045,NA
352380,0.287699145031045,NA
352381,0.242270521180278,NA
352382,0.301272768608251,NA
352383,0.291358896303855,NA
352384,0.299598970418924,NA
352385,0.261446674041397,NA
352386,0.258366786781635,NA
352387,0.258401561465823,NA
352388,0.2710387395794,NA
352389,0.271527205199179,NA
352390,0.278472686341808,NA
352391,0.268307454299461,NA
352392,0.251897379070172,NA
352393,0.219019910908576,NA
352394,0.228406817218647,NA
352395,0.228301370680147,NA
352396,0.244011811390058,NA
352397,0.234183028771278,NA
352398,0.21687626413853,NA
352399,0.224629441817071,NA
352400,0.21707215726676,NA
352401,0.226494781151138,NA
352402,0.241705998644926,NA
352403,0.247171558372604,NA
352404,0.237945351101318,NA
352405,0.229074211684212,NA
352406,0.277583435676278,NA
352407,0.258209476175316,NA
352408,0.261244631929585,NA
352409,0.284977972621314,NA
352410,0.270652255241246,NA
352411,0.318160184910774,NA
352412,0.294994543159561,NA
352413,0.289264353786495,NA
352414,0.330110908039487,NA
352415,0.332108536919896,NA
352416,0.306206969186915,NA
352417,0.291808522352272,NA
352418,0.285536021784946,NA
352419,0.304474854078736,NA
352420,0.305637452642042,NA
352421,0.287677008645327,NA
352422,0.331700226407754,NA
352423,0.302164578108734,NA
352424,0.32251500694807,NA
352425,0.362723605266397,NA
352426,0.351802420351084,NA
352427,0.36041331626999,NA
352428,0.372068263257608,NA
352429,0.398336512624023,NA
352430,0.353937668253622,NA
352431,0.355821206723804,NA
352432,0.340495498457046,NA
352433,0.31599515667333,NA
352434,0.316287166206376,NA
352435,0.318382610444025,NA
352436,0.304209845019689,NA
352437,0.308610801402166,NA
352438,0.329065497093449,NA
352439,0.353091492106196,NA
352440,0.363766685596536,NA
352441,0.360301223582452,NA
352442,0.352531478979615,NA
352443,0.318172718273758,NA
352444,0.342944369809962,NA
352445,0.296095261033318,NA
352446,0.295789010917952,NA
352447,0.285905143776138,NA
352448,0.281169233635717,NA
352449,0.271657465612438,NA
352450,0.273052914587857,NA
352451,0.297956902484095,NA
352452,0.270464718605644,NA
352453,0.279568764201097,NA
352454,0.290600312714204,NA
352455,0.280257490067296,NA
352456,0.302469418212385,NA
352457,0.283616147923562,NA
352458,0.291767024295249,NA
352459,0.315504635189655,NA
352460,0.283308839981638,NA
352461,0.284079032935621,NA
352462,0.314510421791672,NA
352463,0.296484951348201,NA
352464,0.272231471629044,NA
352465,0.312642052110609,NA
352466,0.295772120608261,NA
352467,0.268781063113324,NA
352468,0.273547844902429,NA
352469,0.28731038373988,NA
352470,0.283896768732525,NA
352471,0.273721281743031,NA
352472,0.269967013568795,NA
352473,0.270778419144339,NA
352474,0.280503724268715,NA
352475,0.270943646437067,NA
352476,0.223262695403519,NA
357357,1.87936852380952,NA
357358,2.13128534615384,NA
357359,2.11818738461538,NA
357360,2.44146729629629,NA
357361,2.29457911538461,NA
357362,2.07831519230769,NA
357363,2.289432125,NA
357364,2.0726652,NA
357365,1.9378183076923,NA
357366,2.24554473076923,NA
357367,2.1655383076923,NA
357368,1.74388515384615,NA
357369,1.79151357692307,NA
357370,1.98120126923076,NA
357371,2.03529707692307,NA
357372,1.6246903076923,NA
357373,1.80152961538461,NA
357374,1.90907076923076,NA
357375,1.80558846153846,NA
357376,2.08896188461538,NA
357377,1.79407111111111,NA
357378,1.70508857692307,NA
357379,1.83982169230769,NA
357380,1.7596658076923,NA
357381,2.98114573076923,NA
357382,1.82313269230769,NA
357383,1.85519734615384,NA
357384,1.75887588461538,NA
357385,1.72414569230769,NA
357386,1.79329953846153,NA
357387,1.87055853846153,NA
357388,1.97747765384615,NA
357389,2.10209042307692,NA
357390,2.06002746153846,NA
357391,1.96101515384615,NA
357392,2.07937057692307,NA
357393,1.76241111538461,NA
357394,1.79992399999999,NA
357395,1.62088807407407,NA
357396,1.62686596153846,NA
357397,1.99844853846153,NA
357398,1.8781108076923,NA
357399,2.51684426923076,NA
357400,2.56835511538461,NA
357401,2.09547707692307,NA
357402,1.86150169230769,NA
357403,1.89942561538461,NA
357404,1.78421023076923,NA
357405,1.88704526923076,NA
357406,1.83187007692307,NA
357407,1.66883615384615,NA
357408,1.7257538076923,NA
357409,1.65476003846153,NA
357410,1.73065126923076,NA
357411,1.72313303846153,NA
357412,1.78793885185185,NA
357413,1.64938146153846,NA
357414,1.85837246153846,NA
357415,1.57340738461538,NA
357416,1.6127985,NA
357417,1.83107861538461,NA
357418,1.64365023076923,NA
357419,1.80611753846153,NA
357420,1.73802569230769,NA
357421,1.7354645,NA
357422,2.24420603846153,NA
357423,1.99407207692307,NA
357424,2.02383984615384,NA
357425,2.19410003846153,NA
357426,1.93391484615384,NA
357427,1.92731023076923,NA
357428,1.73795134615384,NA
357429,1.97983518518518,NA
357430,1.73690084615384,NA
357431,2.13365242307692,NA
357432,1.59195138461538,NA
357433,2.07013907692307,NA
357434,1.7838695,NA
357435,1.87869607692307,NA
357436,1.85252353846153,NA
357437,1.86426007692307,NA
357438,1.67222796153846,NA
357439,1.82179246153846,NA
357440,2.02575423076923,NA
357441,1.79511669230769,NA
357442,1.80934392307692,NA
357443,2.11915784615384,NA
357444,1.57087838461538,NA
357445,1.93717569230769,NA
357446,1.69018161538461,NA
357447,1.85840614814814,NA
357448,1.73391534615384,NA
357449,1.89831538461538,NA
357450,2.02029984615384,NA
357451,1.61301769230769,NA
357452,1.95813511538461,NA
357453,2.06441665384615,NA
357454,1.89398611538461,NA
357455,1.9558233076923,NA
357456,1.77138753846153,NA
357457,2.0985714375,NA
357458,1.60976764062499,NA
357459,1.51828407936507,NA
357460,1.7397473125,NA
357461,1.73926499999999,NA
357462,1.804027796875,NA
357463,1.9620444375,NA
357464,1.88658834920634,NA
357465,1.890862671875,NA
357466,1.7779796875,NA
357467,1.888099375,NA
357468,1.96019725396825,NA
357469,1.41361093125,NA
357470,1.6051425859375,NA
357471,1.847220375,NA
357472,1.77867339062499,NA
357473,1.74380484126984,NA
357474,1.692438515625,NA
357475,1.81459617187499,NA
357476,1.993169890625,NA
357477,1.6055434375,NA
357478,1.51041096825396,NA
357479,1.760491546875,NA
357480,1.75831548437499,NA
357481,1.618705453125,NA
357482,1.70407122222222,NA
357483,1.537956234375,NA
357484,1.57870690624999,NA
357485,1.3285957328125,NA
357486,1.522262984375,NA
357487,1.34670173015872,NA
357488,1.1831937203125,NA
357489,0.940176121875,NA
357490,1.049995646875,NA
357491,1.07385782063492,NA
357492,1.1392152640625,NA
357493,1.2040653484375,NA
357494,1.59905801562499,NA
357495,1.51410475,NA
357496,1.44765836507936,NA
357497,1.4225645625,NA
357498,1.382571625,NA
357499,1.578799375,NA
357500,1.663137015625,NA
357501,1.6694636031746,NA
357502,1.57088889062499,NA
357503,1.605447671875,NA
357504,1.473741140625,NA
357505,1.51314515873015,NA
357506,1.59067542187499,NA
357507,1.57181184375,NA
357508,1.693427578125,NA
357509,1.7930091875,NA
357510,1.72318392063492,NA
357511,1.720768921875,NA
357512,1.576438921875,NA
357513,1.445631428125,NA
357514,1.474780328125,NA
357515,1.33218212698412,NA
357516,1.3894716015625,NA
357517,1.3208487234375,NA
357518,1.2418611,NA
357519,2.61646768253968,NA
357520,1.578015828125,NA
357521,1.55496046875,NA
357522,1.401929671875,NA
357523,1.61420521875,NA
357524,1.31504046031746,NA
357525,1.202369734375,NA
357526,1.28235406875,NA
357527,1.2682539328125,NA
357528,1.40340486507936,NA
357529,1.4784042421875,NA
357530,1.5883440078125,NA
357531,1.554721859375,NA
357532,1.520454140625,NA
357533,1.29459612698412,NA
357534,1.543791921875,NA
357535,1.4069834671875,NA
357536,1.342809009375,NA
357537,2.1788791984375,NA
357538,1.32081442698412,NA
357539,1.2384581859375,NA
357540,1.25924809375,NA
357541,1.296795734375,NA
357542,1.02819128253968,NA
357543,1.134168909375,NA
357544,1.2466016203125,NA
357545,1.45834839062499,NA
357546,1.315653875,NA
357547,0.89973302063492,NA
357548,1.069917978125,NA
357549,1.1034482125,NA
357550,1.0870806328125,NA
357551,1.21862195714285,NA
357552,1.56047059374999,NA
357553,1.978855859375,NA
357554,1.49386981249999,NA
357555,1.327751796875,NA
357556,1.63348479365079,NA
357557,1.4199783046875,NA
357558,1.3963117171875,NA
357559,1.193902171875,NA
357560,1.186882915625,NA
357561,1.43971134920634,NA
357562,1.290765671875,NA
357563,1.43371878125,NA
357564,1.2928339703125,NA
357565,1.34174695714285,NA
357566,2.04097090625,NA
357567,1.94002621875,NA
357568,1.927931,NA
357569,2.22047178124999,NA
357570,1.34717243968253,NA
357571,1.87463640625,NA
357572,1.3448220625,NA
357573,1.3594128078125,NA
357574,1.60217596875,NA
357575,1.47083894126984,NA
357576,1.34582099374999,NA
357577,1.52228566875,NA
357578,1.156897309375,NA
357579,1.27456503333333,NA
357580,1.20389065156249,NA
357581,1.23398623125,NA
357582,1.36076165,NA
357583,1.410045125,NA
357584,1.66114015873015,NA
357585,1.29085870624999,NA
357586,1.334662078125,NA
357587,1.48274839062499,NA
357588,1.58513068253968,NA
357589,1.45823878125,NA
357590,1.514147,NA
357591,1.399737390625,NA
357592,1.38737314062499,NA
357593,1.41052693650793,NA
357594,1.44606,NA
357595,1.234228409375,NA
357596,1.1006493625,NA
357597,1.15152769375,NA
357598,1.11028974603174,NA
357599,1.17328290625,NA
357600,1.1099963609375,NA
357601,1.19070220312499,NA
357602,1.44260042857142,NA
357603,1.541459859375,NA
357604,1.59802425,NA
357605,1.54715259375,NA
357606,1.43005718749999,NA
357607,1.34409528571428,NA
357608,1.46189599999999,NA
357609,1.409045484375,NA
357610,1.327918453125,NA
357611,1.26939968253968,NA
357612,1.2713110328125,NA
357613,1.365673265625,NA
357614,1.38274796406249,NA
357615,1.1146091203125,NA
357616,1.72885711111111,NA
357617,1.719124203125,NA
357618,1.312143296875,NA
357619,1.44013808125,NA
357620,1.500398046875,NA
357621,1.71123328571428,NA
357622,1.49102655937499,NA
357623,1.7134330625,NA
357624,1.701250859375,NA
357625,1.64014161904761,NA
357626,1.5932104796875,NA
357627,1.32141276562499,NA
357628,1.2878878390625,NA
357629,1.386275359375,NA
357630,1.34060136507936,NA
357631,1.0071583078125,NA
357632,1.1793343046875,NA
357633,1.37173013124999,NA
357634,1.3095778828125,NA
357635,1.12985576031746,NA
357636,1.266299140625,NA
357637,1.2087517453125,NA
357638,1.1215521296875,NA
357639,1.42602449682539,NA
357640,3.032458609375,NA
357641,1.711724296875,NA
357642,1.78180040625,NA
357643,1.915643625,NA
357644,1.73985519047619,NA
357645,1.3579555625,NA
357646,1.482533609375,NA
357647,1.22700186718749,NA
357648,1.16261508095238,NA
357649,1.110117615625,NA
357650,1.056639484375,NA
357651,1.0895010421875,NA
357652,1.1527397484375,NA
357653,1.35693296825396,NA
357654,1.375119046875,NA
357655,1.352664234375,NA
357656,1.2586862296875,NA
357657,1.27920511875,NA
357658,1.12118661904761,NA
357659,1.381107971875,NA
357660,1.3337714203125,NA
357661,1.27795675,NA
357662,1.55866884126984,NA
357663,1.0944494578125,NA
357664,1.141688359375,NA
357665,1.7212612234375,NA
357666,1.33173334374999,NA
357667,1.57844209523809,NA
357668,1.53682740625,NA
357669,1.72917515625,NA
357670,1.810953625,NA
357671,2.49971366666666,NA
357672,1.749316859375,NA
357673,1.479907953125,NA
357674,1.14945020625,NA
357675,1.17546462187499,NA
357676,1.32430761269841,NA
357677,1.385351984375,NA
357678,1.384444734375,NA
357679,1.8949604375,NA
357680,1.74775678125,NA
357681,1.81117499999999,NA
357682,1.58952134375,NA
357683,1.9235694375,NA
357684,2.09527618749999,NA
357685,2.10269895238095,NA
357686,3.6157918125,NA
357687,3.430078984375,NA
357688,1.83907445312499,NA
357689,2.442515515625,NA
357690,1.54287574603174,NA
357691,1.612799265625,NA
357692,1.711437578125,NA
357693,1.54364896875,NA
357694,1.676924140625,NA
357695,1.35239815873015,NA
357696,1.2031286890625,NA
357697,2.76316875,NA
357698,3.621792328125,NA
357699,1.75804212698412,NA
357700,1.7677615625,NA
357701,1.97828598437499,NA
357702,1.74849465625,NA
357703,1.569810078125,NA
357704,1.61160047619047,NA
357705,1.692070453125,NA
357706,1.668615578125,NA
357707,1.62907984375,NA
357708,1.64551876190476,NA
357709,1.3413815625,NA
357710,1.1916387296875,NA
357711,1.1733729,NA
357712,1.378693809375,NA
357713,1.33089429047619,NA
357714,1.311244284375,NA
357715,1.1303654765625,NA
357716,1.53470020312499,NA
357717,1.9917441875,NA
357718,1.48819853968253,NA
357719,1.32666059375,NA
357720,1.3601224375,NA
357721,1.267546003125,NA
357722,1.2966709095238,NA
357723,1.2367475625,NA
357724,1.20057234375,NA
357725,1.333734484375,NA
357726,1.119023540625,NA
357727,1.15524639365079,NA
357728,1.28129346875,NA
357729,1.2827595421875,NA
357730,1.1512177453125,NA
357731,1.28091138888888,NA
357732,1.2839121546875,NA
357733,1.49790553749999,NA
357734,1.289536078125,NA
357735,1.174618965625,NA
357736,1.39656879682539,NA
357737,1.43791215625,NA
357738,1.0946760546875,NA
357739,1.307471703125,NA
357740,1.326150190625,NA
357741,1.18827102857142,NA
357742,1.3125603984375,NA
357743,1.539820453125,NA
357744,1.3322832640625,NA
357745,1.53398662380952,NA
357746,1.0957773359375,NA
357747,0.9893174203125,NA
357748,1.295178109375,NA
357749,1.30891353125,NA
357750,1.44975722222222,NA
357751,1.201877540625,NA
357752,1.1493223640625,NA
357753,1.2216506703125,NA
357754,1.19543713125,NA
357755,1.21726229365079,NA
357756,1.47200999375,NA
357757,1.234502715625,NA
357758,1.15495404374999,NA
357759,1.2184839047619,NA
357760,1.590914378125,NA
357761,1.2843728859375,NA
357762,1.228244846875,NA
357763,1.139091959375,NA
357764,1.5397533079365,NA
357765,1.4073174265625,NA
357766,1.06346137968749,NA
357767,1.0361755453125,NA
357768,1.24640278888888,NA
357769,1.1117635140625,NA
357770,1.563932653125,NA
357771,1.217308275,NA
357772,1.0715744515625,NA
357773,1.05635964761904,NA
357774,0.988872121875,NA
357775,0.9767326078125,NA
357776,1.03799759843749,NA
357777,1.1202029140625,NA
357778,1.14040536349206,NA
357779,1.4687464859375,NA
357780,1.44778533281249,NA
357781,1.202296134375,NA
357782,1.12663569365079,NA
357783,1.0694173953125,NA
357784,1.1357287671875,NA
357785,0.9286550859375,NA
357786,1.23331155781249,NA
357787,1.01047609523809,NA
357788,1.08346051875,NA
357789,1.3566264625,NA
357790,1.7116688125,NA
357791,2.68025909375,NA
357792,1.608346,NA
358198,0.70830758803859,0.0141661517607718
358199,0.889827110098847,0.0177965422019769
358200,0.888591963671277,0.0177718392734255
358201,0.901297520927008,0.0180259504185402
358202,0.800485741710094,0.0160097148342019
358203,0.899424561417337,0.0179884912283467
358204,0.748749355653471,0.0149749871130694
358205,0.733720145875249,0.014674402917505
358206,0.756992922380224,0.0151398584476045
358207,0.651378386981024,0.0130275677396205
358208,0.761629304434873,0.0152325860886975
358209,0.792244884336072,0.0158448976867214
358210,0.815030086107826,0.0163006017221565
358211,0.723519458035905,0.0144703891607181
358212,0.73373219484166,0.0146746438968332
358213,0.780478523628182,0.0156095704725636
358214,0.790305330544904,0.0158061066108981
358215,0.883564443550603,0.0176712888710121
358216,1.00962829697361,0.0201925659394722
358217,0.833864952408267,0.0166772990481653
358218,0.80913334944564,0.0161826669889128
358219,0.947919355319178,0.0189583871063836
358220,0.868902797265776,0.0173780559453155
358221,0.803175501495468,0.0160635100299094
358222,0.836887068956329,0.0167377413791266
358223,0.737066899009054,0.0147413379801811
358224,0.890907548520116,0.0178181509704023
358225,0.889941889385258,0.0177988377877052
358226,0.834255954366133,0.0166851190873227
358227,0.831173303043582,0.0166234660608716
358228,0.900738213562661,0.0180147642712532
358229,0.952210756766766,0.0190442151353353
358230,0.86124329389628,0.0172248658779256
358231,0.921245278346789,0.0184249055669358
358232,0.657423334901232,0.0131484666980246
358233,0.708918741059829,0.0141783748211966
358234,0.767442432696659,0.0153488486539332
358235,0.709535229659401,0.014190704593188
358236,0.792549520642596,0.0158509904128519
358237,0.82610932787,0.0165221865574
358238,1.5686234181034,0.031372468362068
358239,1.48374456709066,0.0296748913418132
358240,1.6311891976371,0.032623783952742
358241,1.72193534629815,0.034438706925963
358242,1.70153570860249,0.0340307141720498
358243,1.6492138020441,0.032984276040882
358244,1.6387486411271,0.032774972822542
358245,1.50349902734307,0.0300699805468614
358246,1.45107679287002,0.0290215358574004
358247,1.47783529466316,0.0295567058932632
358248,1.32393891530813,0.0264787783061626
358249,1.24802594453514,0.0249605188907028
358250,1.28693311099303,0.0257386622198606
358251,1.41358331628115,0.028271666325623
358252,1.49881515665494,0.0299763031330988
358253,1.54298376598061,0.0308596753196122
358254,1.51337717741286,0.0302675435482572
358255,1.48404935203622,0.0296809870407244
358256,1.48693832232436,0.0297387664464872
358257,1.52966564553461,0.0305933129106922
358258,1.48322607717101,0.0296645215434202
358259,1.48910212464793,0.0297820424929586
358260,1.51927534793164,0.0303855069586328
358261,1.48698355457811,0.0297396710915622
358262,1.52169222050909,0.0304338444101818
358263,1.53340022319016,0.0306680044638032
358264,1.26101326708343,0.0252202653416686
358265,0.891965442726128,0.0178393088545226
358266,0.788880828319684,0.0157776165663937
358267,0.831012277776131,0.0166202455555226
358268,0.924349938315481,0.0184869987663096
358269,0.771124821023013,0.0154224964204603
358270,0.659545610178428,0.0131909122035686
358271,0.910121364859519,0.0182024272971904
358272,1.23871527186829,0.0247743054373658
358273,1.64957357440642,0.0329914714881284
358274,1.30368907172372,0.0260737814344744
358275,0.907316823421481,0.0181463364684296
358276,0.801638791251862,0.0160327758250372
358277,0.774542781610867,0.0154908556322173
358278,0.710451360515053,0.0142090272103011
358279,0.747038042727285,0.0149407608545457
358280,0.792168765276967,0.0158433753055393
358281,1.04790143981678,0.0209580287963356
358282,0.969856123633287,0.0193971224726657
358283,0.821046390490324,0.0164209278098065
358284,0.83325524174794,0.0166651048349588
358285,0.893224440486647,0.0178644888097329
358286,1.13808333891545,0.022761666778309
358287,0.983262782799738,0.0196652556559948
358288,0.830829960911151,0.016616599218223
358289,0.732649675053339,0.0146529935010668
358290,0.721532199057139,0.0144306439811428
358291,0.763325491719942,0.0152665098343988
358292,0.803663836032831,0.0160732767206566
358293,0.947466109870796,0.0189493221974159
358294,0.871825282485011,0.0174365056497002
358295,0.87748019014579,0.0175496038029158
358296,0.792934955218462,0.0158586991043692
358297,0.794574929106251,0.015891498582125
358298,0.766210403916731,0.0153242080783346
358299,0.784240975660516,0.0156848195132103
358300,0.829245375481083,0.0165849075096217
358301,0.830261750489993,0.0166052350097999
358302,0.800869417289034,0.0160173883457807
358303,0.774923922217702,0.015498478444354
358304,0.951569396687878,0.0190313879337576
358305,1.4463457489209,0.028926914978418
358306,1.60431964834898,0.0320863929669796
358307,1.70579708198695,0.034115941639739
358308,1.55642683049348,0.0311285366098696
358309,1.3812700829697,0.027625401659394
358310,1.24988431703485,0.024997686340697
358311,1.51592384919889,0.0303184769839778
358312,1.80898620938974,0.0361797241877948
358313,1.84874154685056,0.0369748309370112
358314,1.91057951853154,0.0382115903706308
