"sample_id","P_Ca_measurement","P_Ca_precision"
372239,0.311821059477611,0.0183940298507462
372240,0.265025122484848,0.0156318181818181
372241,0.248050952283582,0.0146358208955223
372242,0.294859648537313,0.0174014925373134
372243,0.243279912242424,0.0143515151515151
372244,0.301548057328358,0.0177925373134328
372245,0.285921136477611,0.0168701492537313
372246,0.28144033610606,0.016610606060606
372247,0.288829336910447,0.0170402985074626
372248,0.259203058172932,0.0152917293233082
372249,0.293480130014925,0.0173119402985074
372250,0.288927220552238,0.0170537313432835
372251,0.292697781369565,0.0172760869565217
372252,0.351910408276595,0.0207617021276595
372253,0.307573950695652,0.01815
372254,0.28599026874468,0.0168744680851063
372255,0.275243589361702,0.0162404255319148
372256,0.291056676391304,0.0171673913043478
372257,0.312108825702127,0.0184127659574468
372258,0.313528458212766,0.0185021276595744
372259,0.327880349195652,0.0193434782608695
372260,0.310668255553191,0.0183234042553191
372261,0.341580163978723,0.0201510638297872
372262,0.376175842130434,0.0222021739130434
372263,0.305761666638297,0.0180425531914893
372264,0.341392232148936,0.0201446808510638
372265,0.389917894608695,0.0230043478260869
372266,0.321025305851063,0.0189404255319148
372267,0.27584027693617,0.0162723404255319
372268,0.241080771760869,0.0142173913043478
372269,0.29984919993617,0.0176872340425531
372270,0.282396793869565,0.0166565217391304
372271,0.316236953234042,0.0186553191489361
372272,0.278931301170212,0.016463829787234
372273,0.220702126195652,0.0130239130434782
372274,0.221834762553191,0.0130851063829787
372275,0.263730185340425,0.0155595744680851
372276,0.218394141782608,0.0128847826086956
372277,0.216699380574468,0.0127893617021276
372278,0.262868335404255,0.0155127659574468
372279,0.232468486456521,0.0137108695652173
372280,0.272872415595744,0.0161
372281,0.197329928212765,0.0116404255319148
372282,0.234820885173913,0.0138521739130434
372283,0.199854983106383,0.011795744680851
372284,0.243524892106382,0.0143702127659574
372285,0.180182228869565,0.0106304347826086
372286,0.222456465967741,0.0131301075268817
372287,0.256938915595744,0.0151574468085106
372288,0.232618463148936,0.0137234042553191
372289,0.155258603130434,0.00915652173913043
372290,0.0864826772553191,0.00510851063829787
372291,0.166830669634408,0.00983978494623655
372292,0.186491456234042,0.0109978723404255
372293,0.0960822761914893,0.00566382978723404
372294,0.091308211847826,0.00539130434782608
372295,0.172524648957446,0.0101787234042553
372296,0.190709202851063,0.0112468085106383
372297,0.194077288282608,0.0114478260869565
372298,0.214774997957446,0.0126702127659574
372299,0.198440929148936,0.0117148936170212
372300,0.222797588543478,0.0131521739130434
372301,0.14675029593617,0.0086531914893617
372302,0.22648567047826,0.0133673913043478
372303,0.232803134957446,0.0137340425531914
372304,0.167621346021505,0.00989032258064516
372305,0.139910268340425,0.00824893617021276
372306,0.120350130851063,0.0071063829787234
372307,0.179917890260869,0.0106065217391304
372308,0.201934116212765,0.0119170212765957
372309,0.215917876382978,0.0127425531914893
372310,0.227467002434782,0.0134260869565217
372311,0.175813820468085,0.0103808510638297
372312,0.135788081617021,0.00800851063829787
372313,0.182952269086956,0.010791304347826
372314,0.126537975276595,0.0074659574468085
372315,0.139105435638297,0.00821063829787233
372316,0.122254108173913,0.00721521739130434
372317,0.13367381093617,0.00788936170212766
372318,0.136692057260869,0.00806521739130434
372319,0.158539584765957,0.00936170212765957
372320,0.136205893340425,0.00803404255319148
372321,0.170398148630434,0.0100586956521739
372322,0.166199804212765,0.00981063829787233
372323,0.271880665106382,0.0160382978723404
372324,0.24993244973913,0.014745652173913
372325,0.240639694595744,0.0141936170212766
372326,0.248593983446808,0.014663829787234
372327,0.246413363869565,0.0145347826086956
372328,0.241778226063829,0.0142574468085106
372329,0.256883275063829,0.0151617021276595
372330,0.226243539021739,0.013341304347826
372331,0.193317139042553,0.0114085106382978
372332,0.159090919404255,0.00938510638297872
372333,0.181023730130434,0.0106782608695652
372334,0.154487818127659,0.00911702127659574
372335,0.137144119869565,0.00808913043478261
372336,0.148986207978723,0.00878085106382978
372337,0.173762435319148,0.0102489361702127
372338,0.167834930652173,0.00990869565217391
372339,0.15259335680851,0.00900425531914893
372340,0.126025473127659,0.00743829787234042
372341,0.137876658195652,0.00814782608695652
372342,0.218564862425531,0.012895744680851
372343,0.201545356382978,0.011895744680851
372344,0.154514442999999,0.0091086956521739
372345,0.143075624978723,0.0084531914893617
372346,0.178483048319148,0.010527659574468
372347,0.270840142586956,0.0159804347826086
372348,0.195800516522388,0.0115462686567164
372349,0.156687322089552,0.00924328358208955
372350,0.229911221833333,0.0135696969696969
372351,0.184847512791044,0.0109074626865671
372352,0.197053295954545,0.0116227272727272
372353,0.178753876731343,0.0105462686567164
372354,0.197679770059701,0.011665671641791
372355,0.218863151424242,0.0129151515151515
372356,0.194628149268656,0.0114835820895522
372357,0.237005757074626,0.0139835820895522
372358,0.220068707787878,0.0129818181818181
372359,0.299495347388059,0.0176716417910447
372360,0.332474247850746,0.0196134328358208
372361,0.399828483439393,0.0235893939393939
372362,0.238304468343283,0.0140597014925373
372363,0.351603182893939,0.0207393939393939
372364,0.318138364179104,0.0187731343283582
372365,0.323320452746268,0.019076119402985
372366,0.209697631045454,0.0123742424242424
372367,0.323270647059701,0.0190731343283582
372368,0.280682736865671,0.016565671641791
372369,0.243685221075757,0.0143787878787878
372370,0.278466684373134,0.016431343283582
372371,0.223338998910447,0.0131776119402985
372372,0.254601937545454,0.0150227272727272
372373,0.248171776852941,0.0146441176470588
372374,0.216980782208955,0.0128029850746268
372375,0.224698494318181,0.0132575757575757
372376,0.270587459999999,0.0159671641791044
372377,0.27650264690909,0.0163121212121212
372378,0.205192921865671,0.0121014925373134
372379,0.242582581955223,0.0143194029850746
372380,0.235585080999999,0.0138969696969696
372381,0.224784484701492,0.0132626865671641
372382,0.227172519641791,0.0134029850746268
372383,0.195051825696969,0.0115151515151515
372384,0.222126380447761,0.0131059701492537
372385,0.200217374716417,0.0118134328358208
372386,0.290434828090909,0.0171378787878787
372387,0.280816551731343,0.0165671641791044
372388,0.179502278712121,0.0105848484848484
372389,0.21096658122388,0.0124492537313432
372390,0.264418962731343,0.0156014925373134
372391,0.228370728378787,0.0134742424242424
372392,0.161663479059701,0.00953582089552238
372393,0.227230037037594,0.0134082706766917
372394,0.228128028373134,0.013455223880597
372395,0.146726571731343,0.00866119402985074
372396,0.137692321318181,0.00812575757575757
372397,0.174107352731343,0.0102701492537313
372398,0.132508846590909,0.00781818181818181
372399,0.170384675253731,0.0100582089552238
372400,0.158894277388059,0.00937462686567164
372401,0.143299884393939,0.00844999999999999
372402,0.140714352820895,0.00830149253731343
372403,0.149132140253731,0.00879701492537313
372404,0.125161695575757,0.00738787878787878
372405,0.194375512014925,0.0114626865671641
372406,0.170210914074626,0.0100388059701492
372407,0.257968177954545,0.0152196969696969
372408,0.158895090567164,0.00937611940298507
372409,0.164032455567164,0.0096776119402985
372410,0.133305482833333,0.00786666666666666
372411,0.222782088955223,0.0131447761194029
372412,0.251575122681818,0.0148439393939393
372413,0.2695917,0.0159074626865671
372414,0.333691389462686,0.0196925373134328
372415,0.26707875260606,0.0157499999999999
372416,0.247736819970149,0.0146059701492537
372417,0.217816757074626,0.0128492537313432
372418,0.34604566430303,0.0204151515151515
372419,0.260205444149253,0.0153522388059701
372420,0.25753615902985,0.0151940298507462
372421,0.165443799727272,0.00975757575757575
372422,0.152054570910447,0.00897164179104477
372423,0.210529556272727,0.0124227272727272
372424,0.228544668985074,0.0134805970149253
372425,0.209429818626865,0.0123597014925373
372426,0.180575655727272,0.0106484848484848
372427,0.208963575522388,0.0123343283582089
372428,0.274314691293233,0.0161872180451127
372429,0.253584425746268,0.0149582089552238
372430,0.322336585298507,0.0190119402985074
372431,0.348597108075757,0.0205651515151515
372432,0.274705839343283,0.0162059701492537
372433,0.489130517597014,0.0288626865671641
372434,0.352042800636363,0.0207727272727272
372435,0.221124471059701,0.0130477611940298
372436,0.177213284772727,0.0104545454545454
372437,0.223226275134328,0.0131671641791044
372438,0.239061237721804,0.0141022556390977
372439,0.197140546186567,0.0116291044776119
372440,0.300837470022556,0.0177511278195488
372441,0.358842700910447,0.0211746268656716
372442,0.203812346727272,0.0120287878787878
372443,0.231891668641791,0.0136805970149253
372444,0.201976848833333,0.0119212121212121
372445,0.255815521671641,0.0150940298507462
372446,0.169680431671641,0.0100194029850746
372447,0.141344228136363,0.00834090909090909
372448,0.185949262537313,0.0109701492537313
372449,0.238272934651515,0.0140530303030303
372450,0.324372523776119,0.0191358208955223
372451,0.275764212373134,0.016265671641791
372452,0.201262760363636,0.0118712121212121
372453,0.264458604089552,0.0156044776119402
372454,0.17479427830303,0.010310606060606
372455,0.215315490208955,0.0127029850746268
372456,0.21186095083582,0.0125029850746268
372457,0.210404393469696,0.012410606060606
372458,0.225704926134328,0.0133149253731343
372459,0.229982988970149,0.013565671641791
372460,0.190960713954545,0.0112621212121212
372461,0.25970753880597,0.015320895522388
372462,0.177472038432835,0.0104641791044776
372463,0.129650274090909,0.00764545454545454
372464,0.226331462537313,0.0133492537313432
372465,0.266493576955223,0.0157268656716417
372466,0.234392061439393,0.0138242424242424
372467,0.252190676940298,0.0148791044776119
372468,0.192624151757575,0.0113651515151515
372469,0.214188405626865,0.0126328358208955
372470,0.190720361563909,0.0112541353383458
372471,0.19440214280597,0.0114671641791044
372472,0.260067614238806,0.0153402985074626
372473,0.248305205045454,0.01465
372474,0.277310885238805,0.0163626865671641
372475,0.22344735183582,0.0131880597014925
372476,0.259228009439393,0.0152984848484848
372477,0.494899704582089,0.0291970149253731
372478,1.12915719878787,0.0666212121212121
372479,0.885018100597014,0.0522134328358208
372480,1.13956911431343,0.0672402985074626
372481,1.10037965351515,0.0649257575757575
372482,1.27913493546268,0.0754686567164179
372483,0.522005232492537,0.0307970149253731
372484,0.164985144530303,0.00973484848484848
372485,0.142795980462686,0.00842238805970149
372486,0.196324849373134,0.0115820895522388
372487,0.158274280878787,0.00933787878787878
372488,0.152243731283582,0.00898507462686567
372489,0.248250836059701,0.0146462686567164
372490,0.313877217545454,0.0185181818181818
372491,0.179990635701492,0.0106179104477611
372492,0.180093319696969,0.0106242424242424
372493,0.214652819208955,0.0126731343283582
372494,0.225600130701492,0.0133179104477611
372495,0.243474359656716,0.014365671641791
372496,0.294017981626865,0.0173432835820895
372497,0.273595170477611,0.0161462686567164
372498,0.261548113530303,0.0154318181818181
372499,0.258975596985074,0.0152776119402985
372500,0.269340993985074,0.0158940298507462
372501,0.235492679257575,0.0138939393939393
372502,0.256536485791044,0.0151373134328358
372503,0.266017448121212,0.0156969696969696
372504,0.283108431014925,0.0167014925373134
372505,0.246734351492537,0.0145611940298507
372506,0.30017766590909,0.0177121212121212
372507,0.24058216822388,0.0141925373134328
372508,0.229124398238805,0.013520895522388
372509,0.292486858833333,0.017260606060606
372510,0.271302630462686,0.0160044776119403
372511,0.238485090537313,0.0140731343283582
372512,0.255915373439393,0.0150999999999999
372513,0.286495427656716,0.0169014925373134
372514,0.355797118060606,0.020990909090909
372515,0.265267541477612,0.0156537313432835
372516,0.254279572164179,0.015
372517,0.273981952181818,0.0161681818181818
372518,0.252735186298507,0.0149149253731343
372519,0.329747533582089,0.0194507462686567
372520,0.302472231757575,0.0178439393939393
372521,0.288497925119403,0.0170179104477612
372522,0.295475664761194,0.017431343283582
372523,0.265938718363636,0.0156893939393939
372524,0.329976081208955,0.0194701492537313
372525,0.302684035671641,0.0178611940298507
372526,0.278364818090909,0.0164227272727272
372527,0.268012094358209,0.015810447761194
372528,0.274217677227272,0.0161757575757575
372529,0.302764944746268,0.0178611940298507
372530,0.334050397671641,0.0197074626865671
372531,0.264533241893939,0.0156090909090909
372532,0.242912977283582,0.0143358208955223
372533,0.309846310895522,0.0182865671641791
372534,0.297859315893939,0.0175757575757575
372535,0.263432350776119,0.0155417910447761
372536,0.221300620925373,0.013055223880597
372537,0.199387278393939,0.0117666666666666
372538,0.226563059507462,0.0133641791044776
372539,0.311921509545454,0.0184015151515151
372540,0.189193982388059,0.0111611940298507
372541,0.175900716731343,0.0103791044776119
372542,0.177475270272727,0.0104727272727272
372543,0.176914925164179,0.0104388059701492
372544,0.192402491432835,0.0113477611940298
372545,0.244007982318181,0.0143999999999999
372546,0.23061333702985,0.0136134328358208
372547,0.212297818761194,0.012520895522388
372548,0.170335932878787,0.0100484848484848
372549,0.19808395922388,0.0116865671641791
372550,0.258624872731343,0.0152567164179104
372551,0.294760065499999,0.0173924242424242
372552,0.303150685447761,0.0178880597014925
372553,0.319537198348484,0.0188590909090909
372554,0.263018556208955,0.0155179104477611
372555,0.267873451313432,0.0158059701492537
372556,0.238808152848484,0.0140863636363636
372557,0.255594241656716,0.0150716417910447
372558,0.274130938283582,0.016176119402985
372559,0.315792889848484,0.0186257575757575
372560,0.303373236,0.0178910447761194
372561,0.308370585776119,0.0181880597014925
372562,0.293762632287878,0.0173272727272727
372563,0.286232625925373,0.0168865671641791
372564,0.239552010075757,0.0141363636363636
372565,0.25456483741791,0.0150164179104477
372566,0.204912586447761,0.0120925373134328
372567,0.256929419439393,0.0151575757575757
372568,0.202521349701492,0.0119477611940298
372569,0.135654948955223,0.00800298507462686
372570,0.139282240075757,0.00821515151515151
372571,0.180947770761194,0.0106835820895522
372572,0.118078030044776,0.0069731343283582
372573,0.187740376515151,0.0110818181818181
372574,0.230432409895522,0.0136
372575,0.253609457272727,0.0149621212121212
372576,0.18416197183582,0.0108641791044776
372577,0.177670041850746,0.0104805970149253
372578,0.267483442272727,0.0157893939393939
372579,0.24729456502985,0.0145895522388059
372580,0.299119415388059,0.0176507462686567
372581,0.168734302681818,0.00994696969696969
372582,0.127212055328358,0.00750597014925373
372583,0.200883247552238,0.0118462686567164
372584,0.276584988227272,0.0163151515151515
372585,0.343588815343283,0.0202671641791044
372586,0.289028458402985,0.0170582089552238
372587,0.246060167651515,0.0145121212121212
372588,0.232438617402985,0.0137223880597014
372589,0.245881916424242,0.0145060606060606
372590,0.319439819850746,0.0188507462686567
372591,0.329847704208955,0.019455223880597
372592,0.196270641363636,0.0115818181818181
372593,0.267466416104477,0.0157805970149253
372594,0.311321070373134,0.0183641791044776
372595,0.26674170030303,0.0157378787878787
372596,0.141769473059701,0.00836268656716418
372597,0.166913466164179,0.00984477611940298
372598,0.22757337,0.0134257575757575
372599,0.250384607373134,0.0147611940298507
372600,0.984301136969696,0.0580696969696969
372601,0.142990223014925,0.00843283582089552
372602,0.105882422940298,0.00625074626865671
372603,0.0662825926666666,0.00391212121212121
372604,0.0548997985522388,0.00323731343283582
372605,0.0810633872686567,0.00478805970149253
372606,0.0560891480454545,0.0033090909090909
372607,0.0821429530149253,0.00484776119402985
372608,0.0946862350298507,0.0055820895522388
372609,0.0914719477272727,0.00539696969696969
372610,0.173886174358208,0.0102597014925373
372611,0.110393874545454,0.00651515151515151
372612,0.268346047238805,0.0158343283582089
372613,0.123712436582089,0.00729850746268656
372614,0.0844847042727272,0.00498787878787878
372615,0.106736642985074,0.00630746268656716
372616,0.0414135609552238,0.00243880597014925
372617,0.0327739336212121,0.00193939393939393
372618,0.0472436330298507,0.00278805970149253
372619,0.0253336108656716,0.00149850746268656
372620,1.21078823184848,0.071440909090909
372621,1.52472629510447,0.089965671641791
372622,1.00536778274626,0.059320895522388
372623,1.25074060981818,0.0737924242424242
372624,0.45733636205,0.0269733333333333
379141,0.18212,NA
379142,0.12172,NA
379143,0.13016,NA
379144,0.18067,NA
379145,0.21275,NA
379146,0.27333,NA
379147,0.22754,NA
379148,0.34718,NA
379149,0.34268,NA
379150,0.24469,NA
379151,0.22227,NA
379152,0.26617,NA
379153,0.16988,NA
379154,0.17,NA
379155,0.19882,NA
379156,0.18485,NA
379157,0.17471,NA
379158,0.15743,NA
379159,0.16305,NA
379160,0.12205,NA
379161,0.17486,NA
379162,0.18035,NA
379163,0.1883,NA
379164,0.21321,NA
379165,0.25483,NA
379166,0.22999,NA
379167,0.17845,NA
379168,0.16492,NA
379169,0.15535,NA
379170,0.15212,NA
379171,0.13352,NA
379172,0.14299,NA
379173,0.15772,NA
379174,0.11303,NA
379175,0.13517,NA
379176,0.1138,NA
379177,0.10351,NA
379178,0.12588,NA
379179,0.13681,NA
379180,0.14533,NA
379181,0.12889,NA
379182,0.12627,NA
379183,0.15881,NA
379184,0.19741,NA
379185,0.1332,NA
379186,0.15532,NA
379187,0.25307,NA
379188,0.27664,NA
379189,0.23457,NA
379190,0.15565,NA
379191,0.12898,NA
379192,0.20843,NA
379193,0.2106,NA
379194,0.19339,NA
379195,0.25588,NA
379196,0.25797,NA
379197,0.27571,NA
379198,0.3152,NA
379199,0.28213,NA
379200,0.29747,NA
379201,0.26376,NA
379202,0.22728,NA
379203,0.16312,NA
379204,0.18812,NA
379205,0.18493,NA
379206,0.15159,NA
379207,0.13891,NA
379208,0.10069,NA
379209,0.101,NA
379210,0.13478,NA
379211,0.08945,NA
379212,0.10648,NA
379213,0.08967,NA
379214,0.09954,NA
379215,0.10147,NA
379216,0.07566,NA
379217,0.09351,NA
379218,0.09463,NA
379219,0.14994,NA
379220,0.14883,NA
379221,0.17242,NA
379222,0.15363,NA
379223,0.13872,NA
379224,0.13538,NA
379225,0.14364,NA
379226,0.18897,NA
379227,0.1722,NA
379228,0.17153,NA
379229,0.22556,NA
379230,0.27604,NA
379231,0.23882,NA
379232,0.28689,NA
379233,0.23736,NA
379234,0.19999,NA
379235,0.28044,NA
379236,0.26134,NA
379237,0.27059,NA
379238,0.25988,NA
379239,0.27965,NA
379240,0.36992,NA
379241,0.30787,NA
379242,0.32616,NA
379243,0.17232,NA
379244,0.19123,NA
379245,0.15477,NA
379246,0.17805,NA
379247,0.1479,NA
379248,0.14984,NA
379249,0.12578,NA
379250,0.15618,NA
379251,0.2633,NA
379252,0.2454,NA
379253,0.14546,NA
379254,0.16402,NA
379255,0.13068,NA
379256,0.14576,NA
379257,0.15282,NA
379258,0.12418,NA
379259,0.1151,NA
379260,0.1112,NA
379261,0.11908,NA
379262,0.08052,NA
379263,0.06467,NA
379264,0.10866,NA
379265,0.11595,NA
379266,0.14818,NA
379267,0.15466,NA
379268,0.14472,NA
379269,0.17586,NA
379270,0.15516,NA
379271,0.19291,NA
379272,0.15617,NA
379273,0.10891,NA
379274,0.12065,NA
379275,0.22346,NA
379276,0.29239,NA
379277,0.31427,NA
379278,0.27479,NA
379279,0.26424,NA
379280,0.20058,NA
379281,0.22061,NA
379282,0.22591,NA
379283,0.22411,NA
379284,0.23828,NA
379285,0.32409,NA
379286,0.26962,NA
379287,0.21267,NA
379288,0.18919,NA
379289,0.16966,NA
379290,0.19887,NA
379291,0.21717,NA
379292,0.28655,NA
379293,0.27164,NA
379294,0.27332,NA
379295,0.29543,NA
379296,0.30262,NA
379297,0.28754,NA
379298,0.26547,NA
379299,0.26495,NA
379300,0.27366,NA
379301,0.22358,NA
379302,0.26668,NA
379303,0.28665,NA
379304,0.39373,NA
379305,0.37137,NA
379306,0.34733,NA
379307,0.34342,NA
379308,0.32149,NA
379309,0.31051,NA
379310,0.27115,NA
379311,0.32314,NA
379312,0.33078,NA
379313,0.31286,NA
379314,0.32914,NA
379315,0.32904,NA
379316,0.27173,NA
379317,0.26417,NA
379318,0.28103,NA
379319,0.25933,NA
379320,0.26803,NA
379321,0.24919,NA
379322,0.20922,NA
379323,0.22366,NA
379324,0.22265,NA
379325,0.18101,NA
379326,0.20001,NA
379327,0.18587,NA
379328,0.28188,NA
379329,0.31364,NA
379330,0.22012,NA
379331,0.20912,NA
379332,0.14534,NA
379333,0.15498,NA
379334,0.13828,NA
379335,0.10888,NA
379336,0.13678,NA
379337,0.09535,NA
379338,0.16625,NA
379339,0.16057,NA
379340,0.18906,NA
379341,0.17118,NA
379342,0.18694,NA
379343,0.19351,NA
379344,0.23838,NA
379345,0.26368,NA
379346,0.23985,NA
379347,0.23228,NA
379348,0.24754,NA
379349,0.22653,NA
379350,0.20114,NA
379351,0.19443,NA
379352,0.24016,NA
379353,0.21927,NA
379354,0.22378,NA
379355,0.28146,NA
379356,0.30755,NA
379357,0.29275,NA
379358,0.25546,NA
379359,0.3124,NA
379360,0.28784,NA
379361,0.21425,NA
379362,0.3176,NA
379363,0.37455,NA
379364,0.33035,NA
379365,0.44846,NA
379366,0.56657,NA
379367,0.68468,NA
379369,0.92091,NA
379370,1.03902,NA
379371,0.83472,NA
379372,0.59495,NA
379373,1.71317,NA
379374,1.81338,NA
379375,0.61993,NA
379376,0.46956,NA
379377,0.50061,NA
379378,0.46534,NA
379379,0.51139,NA
379380,0.58012,NA
379381,0.65413,NA
379382,0.7304,NA
379383,0.72348,NA
379384,0.82742,NA
379385,0.73926,NA
379386,0.69772,NA
379387,0.64266,NA
379388,0.53799,NA
379389,0.49961,NA
379390,0.48325,NA
379391,0.38464,NA
379392,0.38408,NA
379393,0.45064,NA
379394,0.44221,NA
379395,0.44094,NA
379396,0.42434,NA
379397,0.38699,NA
379398,0.3757,NA
379399,0.39454,NA
379400,0.45464,NA
379401,0.38791,NA
379402,0.38982,NA
379403,0.32578,NA
379404,0.31557,NA
379405,0.31124,NA
379406,0.27385,NA
379407,0.25299,NA
379408,0.26708,NA
379409,0.30113,NA
379410,0.29886,NA
379411,0.24718,NA
379412,0.21325,NA
379413,0.26642,NA
379414,0.27748,NA
379415,0.26144,NA
379416,0.24397,NA
379417,0.23362,NA
379418,0.23614,NA
379419,0.23829,NA
379420,0.20521,NA
379421,0.18008,NA
379422,0.17874,NA
379423,0.13891,NA
379424,0.12911,NA
379425,0.16172,NA
379426,0.14394,NA
379427,0.16752,NA
379428,0.20195,NA
379429,0.18035,NA
379430,0.1476,NA
379431,0.15044,NA
379432,0.12719,NA
379433,0.11357,NA
379434,0.10455,NA
379435,0.10878,NA
379436,0.12641,NA
379437,0.19103,NA
379438,0.22156,NA
379439,0.2223,NA
379440,0.21551,NA
379441,0.18652,NA
379442,0.22462,NA
379443,0.2148,NA
379444,0.18816,NA
379445,0.16358,NA
379446,0.13928,NA
379447,0.22781,NA
379448,0.19175,NA
379449,0.15657,NA
379450,0.17371,NA
379451,0.14503,NA
379452,0.14476,NA
379453,0.1307,NA
379454,0.12394,NA
379455,0.10737,NA
379456,0.11898,NA
379457,0.13334,NA
379458,0.10272,NA
379459,0.09163,NA
379460,0.09523,NA
379461,0.13668,NA
379462,0.14308,NA
379463,0.19768,NA
379464,0.15587,NA
379465,0.18095,NA
379466,0.21268,NA
379467,0.20626,NA
379468,0.18168,NA
379469,0.17814,NA
379470,0.17633,NA
379471,0.20219,NA
379472,0.15749,NA
379473,0.15607,NA
379474,0.16055,NA
379475,0.12754,NA
379476,0.13512,NA
379477,0.14712,NA
379478,0.13844,NA
379479,0.28824,NA
379480,0.46019,NA
379481,0.43182,NA
379482,0.46494,NA
379483,0.47905,NA
379484,0.5763,NA
379485,0.61814,NA
379486,0.71325,NA
379487,0.65417,NA
379488,0.71432,NA
379489,0.75758,NA
379490,0.79836,NA
379491,0.8013,NA
379492,0.80603,NA
379493,0.74588,NA
379494,0.66315,NA
379495,0.64739,NA
379496,0.70448,NA
379497,0.67675,NA
379498,0.6725,NA
379499,0.65362,NA
379500,0.63193,NA
379501,0.60466,NA
379502,0.75272,NA
379503,0.77425,NA
379504,0.74182,NA
379505,0.69051,NA
379506,0.67255,NA
379507,0.71206,NA
379508,0.71765,NA
379509,0.73418,NA
379510,0.66649,NA
379511,0.7059,NA
379512,0.74107,NA
379513,0.79765,NA
379514,0.70239,NA
379515,0.74183,NA
379516,0.73565,NA
379517,0.74931,NA
379518,0.66938,NA
379519,0.69793,NA
379520,0.69325,NA
379521,0.61962,NA
379522,0.69514,NA
379523,0.60157,NA
379524,0.57623,NA
379525,0.51803,NA
379526,0.51285,NA
379527,0.52797,NA
379528,0.62122,NA
379529,0.53123,NA
379530,0.40518,NA
379531,0.39428,NA
379532,0.45982,NA
379533,0.448,NA
379534,0.40487,NA
379535,0.43204,NA
379536,0.46333,NA
379537,0.48239,NA
379538,0.4535,NA
379539,0.5631,NA
379540,0.54724,NA
379541,0.48254,NA
379542,0.50725,NA
379543,0.58473,NA
379544,0.63503,NA
379545,0.58532,NA
379546,0.70764,NA
379547,0.67033,NA
379548,0.76488,NA
379549,0.8186,NA
379550,0.78999,NA
379551,0.92041,NA
379552,0.98699,NA
379553,0.99749,NA
379554,0.93868,NA
379555,1.04127,NA
379556,1.03452,NA
379557,1.08301,NA
379558,1.10033,NA
379559,1.04725,NA
379560,1.18301,NA
379561,1.16694,NA
379562,1.16923,NA
379563,1.17153,NA
379564,1.17383,NA
379565,1.17613,NA
379566,1.17843,NA
379567,1.18073,NA
379568,1.18303,NA
379569,1.30028,NA
379570,1.14367,NA
379571,1.12206,NA
379572,1.23018,NA
379573,1.22865,NA
379574,1.16603,NA
379575,1.22142,NA
379576,1.0935,NA
379577,1.0086,NA
379578,1.02734,NA
379579,0.83789,NA
379580,0.90676,NA
379581,0.9619,NA
379582,0.94119,NA
379583,0.88821,NA
379584,0.92603,NA
379585,0.99498,NA
379586,0.92475,NA
379587,0.91068,NA
379588,0.84986,NA
379589,0.91781,NA
379590,0.83272,NA
379591,0.8046,NA
379592,0.74524,NA
379593,0.63449,NA
379594,0.54767,NA
379595,0.64173,NA
379596,0.5558,NA
379597,0.49043,NA
379598,0.49683,NA
379599,0.49785,NA
379600,0.63561,NA
379601,0.68793,NA
379602,0.74515,NA
379603,0.79409,NA
379604,0.80785,NA
379605,0.76738,NA
379606,0.89037,NA
379607,0.75349,NA
379608,0.68978,NA
379609,0.70434,NA
379610,0.53168,NA
379611,0.65375,NA
379612,0.67117,NA
379613,0.72337,NA
379614,0.61406,NA
379615,0.59986,NA
379616,0.60086,NA
379617,0.63841,NA
379618,0.77914,NA
379619,0.79617,NA
379620,0.88489,NA
379621,0.71569,NA
379622,0.41912,NA
379623,0.45269,NA
379624,0.44832,NA
379625,0.4423,NA
379626,0.42999,NA
379627,0.40002,NA
379628,0.33704,NA
379629,0.38282,NA
379630,0.39066,NA
379631,0.40526,NA
379632,0.45733,NA
379633,0.47994,NA
379634,0.50378,NA
379635,0.44941,NA
379636,0.45229,NA
379637,0.41927,NA
379638,0.38676,NA
379639,0.40317,NA
379640,0.38787,NA
379641,0.44511,NA
379642,0.4717,NA
379643,0.48996,NA
379644,0.53438,NA
379645,0.51736,NA
379646,0.50202,NA
379647,0.48863,NA
379648,0.43997,NA
379649,0.4585,NA
379650,0.53768,NA
379651,0.50476,NA
379652,0.51104,NA
379653,0.5434,NA
379654,0.52989,NA
379655,0.61289,NA
379656,0.58451,NA
379657,0.58971,NA
379658,0.57563,NA
379659,0.53979,NA
379660,0.45038,NA
379661,0.46116,NA
379662,0.47606,NA
379663,0.43712,NA
379664,0.45663,NA
379665,0.46663,NA
379666,0.53302,NA
379667,0.6133,NA
379668,0.61175,NA
379669,0.68849,NA
379670,0.70472,NA
379671,0.80216,NA
379672,0.76021,NA
379673,0.83426,NA
379674,0.86694,NA
379675,0.8242,NA
379676,0.76027,NA
379677,0.70612,NA
379678,0.66477,NA
379679,0.69728,NA
379680,0.5721,NA
379681,0.53126,NA
379682,0.43179,NA
379683,0.4468,NA
379684,0.40718,NA
379685,0.45893,NA
379686,0.36959,NA
379687,0.45784,NA
379688,0.43853,NA
379689,0.37286,NA
379690,0.37212,NA
379691,0.40346,NA
379692,0.40875,NA
379693,0.4248,NA
379694,0.42956,NA
379695,0.40341,NA
379696,0.39088,NA
379697,0.37949,NA
379698,0.41372,NA
379699,0.41817,NA
379700,0.44872,NA
379701,0.51094,NA
379702,0.52367,NA
379703,0.54611,NA
379704,0.53701,NA
379705,0.53574,NA
379706,0.63788,NA
379707,0.67087,NA
379708,0.69563,NA
379709,0.83161,NA
379710,0.79154,NA
379711,0.62171,NA
379712,0.4768,NA
379713,0.48947,NA
379714,0.48815,NA
