# Decisions for duplicate candidate pairs. 
# Modified by Michael Neil Evans (MNE)
# E-Mail: mnevans@umd.edu
# Modified on: 2024-11-30 00:31:16.068691 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
120,3797,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/034_pages2k_Ocean2kHR_132_iso2k_Ocean2kHR_132__120_3797.jpg,pages2k_Ocean2kHR_132,iso2k_Ocean2kHR_132,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Moorea,"Moorea, French Polynesia",-17.5,-17.5,-149.8332977294922,-149.8332977294922,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1876,https://www.ncdc.noaa.gov/paleo/study/1876,1852.5-1990.5,1852.5-1990.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
124,1714,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/035_pages2k_NAm_2716_FE23_northamerica_mexico_mexi020__124_1714.jpg,pages2k_NAm_2716,FE23_northamerica_mexico_mexi020,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),La Tasajera (San Pedro Martir),LaTasajera(SanPedroMartir),31.0,30.96666717529297,-115.5,-115.5,2400.0,2400.0,tree,tree,TRW,TRW,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi020.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi020.rwl,1536.0-1995.0,1596.0-1995.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
125,3855,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/036_pages2k_Ant_009_iso2k_IC07KADF01A__125_3855.jpg,pages2k_Ant_009,iso2k_IC07KADF01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Dome F 1993,Dome F 1993,-77.31999969482422,-77.31999969482422,39.70000076293945,39.70000076293945,3810.0,3810.0,glacier ice,glacier ice,d18O,d18O,this study,https://www.ncdc.noaa.gov/paleo-search/study/22471,423.8-1467.2,423.8-1467.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
126,3898,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/037_pages2k_Ant_050_iso2k_IC13ST2401A__126_3898.jpg,pages2k_Ant_050,iso2k_IC13ST2401A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,US-ITASE-2002-4,US-ITASE-2002-4,-86.5,-86.5,-107.98999786376953,-107.98999786376953,2586.0,2586.0,glacier ice,glacier ice,d18O,d18O,http://dx.doi.org/10.7265/N5QJ7F8B,https://www.ncdc.noaa.gov/paleo/study/22520,1593.5-2002.8,1593.5-2002.9,REMOVE,KEEP,MANUAL,choose iso2k for OriginalDataURL
129,3839,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/038_pages2k_Arc_099d18O_iso2k_IC02HEWD01A__129_3839.jpg,pages2k_Arc_099d18O,iso2k_IC02HEWD01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Windy Dome,Windy Dome,80.78299713134766,81.0,65.62999725341797,64.0,509.0,509.0,glacier ice,glacier ice,d18O,d18O,this study,https://www.ncdc.noaa.gov/paleo-search/study/22543,1225.0-1995.0,1225.0-1995.0,REMOVE,KEEP,MANUAL,choose iso2k for OriginalDataURL
134,3715,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/039_pages2k_Ocean2kHR_011_ch2k_CH97BVB01602_269__134_3715.jpg,pages2k_Ocean2kHR_011,ch2k_CH97BVB01602_269,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Mahe,"Mahe Island, Republic of the Seychelles",-4.619999885559082,-4.616199970245361,55.0,55.81700134277344,-7.0,-7.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1857,https://www.ncdc.noaa.gov/paleo/study/1857,1846.5-1995.1,1846.5-1995.1,REMOVE,KEEP,MANUAL,choose ch2k for geo_siteName and lon but otherwise identical
134,3796,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/040_pages2k_Ocean2kHR_011_iso2k_Ocean2kHR_011__134_3796.jpg,pages2k_Ocean2kHR_011,iso2k_Ocean2kHR_011,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Mahe,"Beau Vallon Bay, Mahe Island, Republic of the Seychelles",-4.619999885559082,-4.606200218200684,55.0,55.424400329589844,-7.0,-7.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1857,https://www.ncdc.noaa.gov/paleo/study/1857,1846.5-1995.1,1846.5-1995.1,REMOVE,REMOVE,MANUAL,"choose neither, we already have the ch2k version"
136,2205,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/041_pages2k_NAm_484_FE23_northamerica_usa_ak6__136_2205.jpg,pages2k_NAm_484,FE23_northamerica_usa_ak6,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Starrigawan  Old Sitka,StarrigawanOldSitka,57.099998474121094,57.13333511352539,-135.39999389648438,-135.38333129882812,5.0,5.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:3669,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak6.rwl,1605.0-1985.0,1800.0-1985.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
139,1779,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/042_pages2k_Asia_180_FE23_asia_nepa027__139_1779.jpg,pages2k_Asia_180,FE23_asia_nepa027,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),NEPA027,LamiteBhajyung,27.5,27.483333587646484,87.9800033569336,87.9000015258789,3300.0,3276.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3784,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/nepa027.rwl,1561.0-1999.0,1660.0-1999.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
141,2634,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/043_pages2k_NAm_2560_FE23_northamerica_usa_co586__141_2634.jpg,pages2k_NAm_2560,FE23_northamerica_usa_co586,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Fool Creek,FoolCreek,39.900001525878906,39.86666488647461,-105.9000015258789,-105.86666870117188,3370.0,3370.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2871,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co586.rwl,1224.0-1992.0,1314.0-1992.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
145,373,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/044_pages2k_Ant_013_pages2k_Ant_012__145_373.jpg,pages2k_Ant_013,pages2k_Ant_012,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Dome C,Dome C,-75.0999984741211,-75.0999984741211,123.38999938964844,123.38999938964844,3233.0,3233.0,glacier ice,glacier ice,d2H,d18O,https://www.ncdc.noaa.gov/paleo/study/6080,https://www.ncdc.noaa.gov/paleo/study/2492,2.6-1918.9,2.6-1918.9,REMOVE,KEEP,MANUAL,"keep d18O only for fingerprinting, but others may want to keep both records"
145,3835,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/045_pages2k_Ant_013_iso2k_IC01JO0101A__145_3835.jpg,pages2k_Ant_013,iso2k_IC01JO0101A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Dome C,EDC Dome C,-75.0999984741211,-75.0999984741211,123.38999938964844,123.38999938964844,3233.0,3233.0,glacier ice,glacier ice,d2H,d18O,https://www.ncdc.noaa.gov/paleo/study/6080,https://www.ncdc.noaa.gov/paleo-search/study/2492,2.6-1918.9,2.6-1918.9,REMOVE,REMOVE,MANUAL,"keep neither, we already kept p2k d18O only"
146,546,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/046_pages2k_Asia_011_pages2k_Asia_012__146_546.jpg,pages2k_Asia_011,pages2k_Asia_012,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"Altai Mt., Ust Ulagan Lake","Altai Mt., Ust Ulagan Lake",50.47999954223633,50.47999954223633,87.6500015258789,87.6500015258789,2150.0,2150.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4710,https://www.ncdc.noaa.gov/paleo/study/4710,1581.0-1994.0,1581.0-1994.0,COMPOSITE,COMPOSITE,MANUAL,"two highly correlated partial TRW records, composite"
146,2004,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/047_pages2k_Asia_011_FE23_asia_russ137w__146_2004.jpg,pages2k_Asia_011,FE23_asia_russ137w,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),"Altai Mt., Ust Ulagan Lake",UstUlaganLake(Altai),50.47999954223633,50.483333587646484,87.6500015258789,87.6500015258789,2150.0,2150.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4710,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ137w.rwl,1581.0-1994.0,1783.0-1994.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
148,338,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/048_pages2k_NAm_2080_pages2k_NAm_1492__148_338.jpg,pages2k_NAm_2080,pages2k_NAm_1492,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Athabasca Glacier 2,Athabasca Glacier,52.20000076293945,52.29999923706055,-117.19999694824219,-117.30000305175781,2000.0,2000.0,tree,tree,MXD,MXD,https://www.ncdc.noaa.gov/paleo/study/16587,https://www.ncdc.noaa.gov/paleo/study/4319,1665.0-1994.0,1665.0-1994.0,KEEP,REMOVE,MANUAL,"keeping 1, the 'revised record'"
150,3526,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/049_pages2k_Ocean2kHR_181_ch2k_OS14RIP01174_80__150_3526.jpg,pages2k_Ocean2kHR_181,ch2k_OS14RIP01174_80,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Palau,"Rock Islands, Palau",7.2708001136779785,7.2708001136779785,134.38369750976562,134.38369750976562,-12.0,-2.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,https://www.ncdc.noaa.gov/paleo/study/16339,1899.2-2008.2,1899.2-2008.2,REMOVE,KEEP,MANUAL,choose ch2k for current OriginalDataURL
150,3766,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/050_pages2k_Ocean2kHR_181_iso2k_Ocean2kHR_181__150_3766.jpg,pages2k_Ocean2kHR_181,iso2k_Ocean2kHR_181,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Palau,Palau,7.2708001136779785,7.285900115966797,134.38369750976562,134.25030517578125,-12.0,-12.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,https://www.ncdc.noaa.gov/paleo/study/16339,1899.2-2008.2,1899.2-2008.2,REMOVE,REMOVE,MANUAL,"keep neither, we have the ch2k copy already"
155,2730,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/051_pages2k_NAm_2656_FE23_northamerica_usa_id013__155_2730.jpg,pages2k_NAm_2656,FE23_northamerica_usa_id013,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Sleeping Deer Road,SleepingDeerRoad,44.599998474121094,44.61666488647461,-114.5,-114.5,2820.0,2820.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3576,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/id013.rwl,1305.0-1997.0,1573.0-1997.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
158,3627,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/052_pages2k_Ocean2kHR_154_ch2k_GO12SBV01396_181__158_3627.jpg,pages2k_Ocean2kHR_154,ch2k_GO12SBV01396_181,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Vanuatu,"Sabine Bank, Vanuatu",-15.9399995803833,-15.9399995803833,166.0399932861328,166.07000732421875,-8.0,-8.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:0::::P1_STUDY_ID:13439,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012.txt,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012-rawdata.txt",https://www.ncdc.noaa.gov/paleo/study/13439,1842.6-2007.6,1842.6-2007.6,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
158,3754,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/053_pages2k_Ocean2kHR_154_iso2k_Ocean2kHR_154__158_3754.jpg,pages2k_Ocean2kHR_154,iso2k_Ocean2kHR_154,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Vanuatu,Vanuatu,-15.9399995803833,-15.9399995803833,166.0399932861328,166.0399932861328,-8.0,-8.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:0::::P1_STUDY_ID:13439,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012.txt,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/gorman2012-rawdata.txt",https://www.ncdc.noaa.gov/paleo/study/13439,1842.6-2007.6,1842.6-2007.6,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
161,2137,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/054_pages2k_NAm_220_FE23_northamerica_usa_ak046__161_2137.jpg,pages2k_NAm_220,FE23_northamerica_usa_ak046,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Kobuk/Noatak,Kobuk/Noatak,67.0999984741211,67.06666564941406,-159.60000610351562,-159.61666870117188,100.0,100.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3706,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak046.rwl,978.0-1992.0,1126.0-1992.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
163,575,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/055_pages2k_Asia_015_pages2k_Asia_017__163_575.jpg,pages2k_Asia_015,pages2k_Asia_017,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"Altai Mt., Ust Ulagan Lake","Altai Mt., Ust Ulagan Lake",50.47999954223633,50.47999954223633,87.6500015258789,87.6500015258789,2150.0,2150.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4710,https://www.ncdc.noaa.gov/paleo/study/4710,1581.0-1994.0,1581.0-1994.0,COMPOSITE,COMPOSITE,MANUAL,"two highly correlated partial TRW records, composite"
166,3513,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/056_pages2k_Ocean2kHR_145_ch2k_QU06RAB01146_67__166_3513.jpg,pages2k_Ocean2kHR_145,ch2k_QU06RAB01146_67,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Rabaul,"Rabaul, East New Britain, Papua New Guinea",-4.1915998458862305,-4.179999828338623,151.97720336914062,151.97999572753906,-8.0,-8.0,coral,coral,Sr/Ca,Sr/Ca,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:6116,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt",https://www.ncdc.noaa.gov/paleo/study/6116,1867.4-1997.5,1867.4-1997.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
167,3512,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/057_pages2k_Ocean2kHR_144_ch2k_QU06RAB01144_66__167_3512.jpg,pages2k_Ocean2kHR_144,ch2k_QU06RAB01144_66,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Rabaul,"Rabaul, East New Britain, Papua New Guinea",-4.1915998458862305,-4.179999828338623,151.97720336914062,151.97999572753906,-8.0,-8.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:6116,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt",https://www.ncdc.noaa.gov/paleo/study/6116,1867.4-1997.5,1867.4-1997.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
167,3744,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/058_pages2k_Ocean2kHR_144_iso2k_Ocean2kHR_144__167_3744.jpg,pages2k_Ocean2kHR_144,iso2k_Ocean2kHR_144,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Rabaul,Rabaul,-4.1915998458862305,-4.1915998458862305,151.97720336914062,151.97720336914062,-8.0,-8.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:6116,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt",https://www.ncdc.noaa.gov/paleo/study/6116,1867.4-1997.5,1867.4-1997.5,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
178,3689,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/059_pages2k_Ocean2kHR_010_ch2k_AB08MEN01538_243__178_3689.jpg,pages2k_Ocean2kHR_010,ch2k_AB08MEN01538_243,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Mentawai Islands,"Mentawai Islands, Indonesia",-0.12999999523162842,-0.12999999523162842,98.5199966430664,98.5199966430664,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/8607,https://www.ncdc.noaa.gov/paleo/study/8607,1858.3-1998.0,1858.3-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
178,3746,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/060_pages2k_Ocean2kHR_010_iso2k_Ocean2kHR_010__178_3746.jpg,pages2k_Ocean2kHR_010,iso2k_Ocean2kHR_010,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Mentawai Islands,"Mantawai Islands, West Sumatra, Indonesia",-0.12999999523162842,-0.12999999523162842,98.5199966430664,98.5199966430664,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/8607,https://www.ncdc.noaa.gov/paleo/study/8607,1858.3-1998.0,1858.3-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
179,1734,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/061_pages2k_NAm_2728_FE23_northamerica_mexico_mexi043__179_1734.jpg,pages2k_NAm_2728,FE23_northamerica_mexico_mexi043,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Cienega de Nuestra Senora de Guadalupe,CienegadeNuestraSenoradeGuadalupe,25.100000381469727,25.066667556762695,-106.30000305175781,-106.30000305175781,2000.0,2000.0,tree,tree,TRW,TRW,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi043.rwl,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi043.rwl,1675.0-1993.0,1758.0-1993.0,REMOVE,KEEP,MANUAL,choose FE23 with n>=8 replicates
180,3584,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/062_pages2k_Ocean2kHR_173_ch2k_DU94URV02298_138__180_3584.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV02298_138,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1962.0-1981.0,KEEP,REMOVE,MANUAL,keep p2k time composite
180,3585,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/063_pages2k_Ocean2kHR_173_ch2k_DU94URV02300_139__180_3585.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV02300_139,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1962.0-1981.0,KEEP,REMOVE,MANUAL,keep p2k time composite
180,3658,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/064_pages2k_Ocean2kHR_173_ch2k_DU94URV01468_212__180_3658.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV01468_212,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-4.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1607.0-1953.0,KEEP,REMOVE,MANUAL,keep p2k time composite
180,3659,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/065_pages2k_Ocean2kHR_173_ch2k_DU94URV01470_213__180_3659.jpg,pages2k_Ocean2kHR_173,ch2k_DU94URV01470_213,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Urvina Bay,"Urvina Bay, Isabela Island, Ecuador",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-4.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1607.0-1953.0,KEEP,REMOVE,MANUAL,keep p2k time composite
180,3789,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/066_pages2k_Ocean2kHR_173_iso2k_Ocean2kHR_173__180_3789.jpg,pages2k_Ocean2kHR_173,iso2k_Ocean2kHR_173,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Urvina Bay,"Urvina Bay, Galapagos Islands",-0.4000000059604645,-0.4083999991416931,-91.2300033569336,-91.23400115966797,-1.5,-1.5,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1850,https://www.ncdc.noaa.gov/paleo/study/1850,1607.0-1981.0,1607.0-1981.0,KEEP,REMOVE,MANUAL,keep p2k time composite
182,3933,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/067_pages2k_Arc_044_iso2k_IC98FIPE01A__182_3933.jpg,pages2k_Arc_044,iso2k_IC98FIPE01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Penny Ice Cap P96,Penny Ice cap,67.25,67.25,-66.75,-66.75,1810.0,1900.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/2474,www.ncdc.noaa.gov/paleo/study/2474,5.0-1980.0,5.0-1980.0,REMOVE,KEEP,MANUAL,"elev seems to be 1900m in original ncei data file, keep iso2k version"
